contract_id,insured_id,contract_type,subscription_date,annual_premium,vehicle_brand,vehicle_age,vehicle_value,vehicle_usage,contract_status
CTR_002530,INS_003818,Tous risques + assistance,2023-02-04,1042.5,Audi,10,13900.0,personnel,suspendu
CTR_002531,INS_003819,Tous risques,2023-08-18,834.0,Nissan,11,13900.0,personnel,actif
CTR_002532,INS_003821,Tiers + vol/incendie,2023-11-15,442.75,Skoda,8,11000.0,mixte,actif
CTR_002533,INS_003822,Tiers + vol/incendie,2023-02-20,200.0,Jeep,16,3100.0,personnel,actif
CTR_002534,INS_003823,Tiers étendu,2022-11-06,822.82,Dacia,2,15900.0,mixte,actif
CTR_002535,INS_003824,Tous risques,2021-01-13,1068.0,Citroën,6,17800.0,personnel,actif
CTR_002536,INS_003824,Tiers étendu,2024-08-06,531.0,Volvo,6,11800.0,personnel,actif
CTR_002537,INS_003825,Tous risques,2025-07-11,816.0,Hyundai,5,13600.0,personnel,actif
CTR_002538,INS_003826,Tiers + vol/incendie,2020-07-12,325.5,Renault,11,9300.0,personnel,actif
CTR_002539,INS_003827,Tiers étendu,2025-07-29,532.35,Volkswagen,9,9100.0,professionnel,actif
CTR_002540,INS_003828,Au tiers,2025-07-11,200.0,Dacia,18,4100.0,personnel,actif
CTR_002541,INS_003829,Tiers étendu,2023-11-26,792.0,Nissan,6,17600.0,personnel,actif
CTR_002542,INS_003830,Tous risques,2020-11-27,750.0,Mercedes,7,12500.0,personnel,actif
CTR_002543,INS_003833,Tous risques,2021-12-17,1848.6,BMW,2,23700.0,professionnel,actif
CTR_002544,INS_003833,Tiers étendu,2023-01-14,1474.2,Toyota,5,25200.0,professionnel,actif
CTR_002545,INS_003835,Tous risques,2020-11-20,774.0,Volvo,2,12900.0,personnel,actif
CTR_002546,INS_003836,Tous risques,2020-07-21,717.6,Hyundai,7,9200.0,professionnel,résilié
CTR_002547,INS_003837,Au tiers,2024-12-12,230.0,Mercedes,5,9200.0,personnel,actif
CTR_002548,INS_003838,Tous risques,2025-03-09,1002.0,Seat,1,16700.0,personnel,actif
CTR_002549,INS_003841,Tous risques,2021-12-17,366.0,Peugeot,10,6100.0,personnel,actif
CTR_002550,INS_003842,Tous risques,2026-02-07,1026.0,Jeep,2,17100.0,personnel,actif
CTR_002551,INS_003845,Au tiers,2024-09-09,455.0,Volvo,5,14000.0,professionnel,suspendu
CTR_002552,INS_003846,Tiers étendu,2026-01-25,333.0,Peugeot,2,7400.0,personnel,résilié
CTR_002553,INS_003848,Tous risques + assistance,2021-01-04,1125.0,Peugeot,8,15000.0,personnel,actif
CTR_002554,INS_003849,Tous risques + assistance,2022-10-01,1507.5,Hyundai,8,20100.0,personnel,actif
CTR_002555,INS_003849,Tous risques,2025-05-15,920.4,Tesla,12,11800.0,professionnel,actif
CTR_002556,INS_003849,Au tiers,2022-11-28,200.0,Seat,15,800.0,personnel,actif
CTR_002557,INS_003855,Tiers étendu,2024-10-05,360.0,Ford,12,8000.0,personnel,actif
CTR_002558,INS_003857,Tiers + vol/incendie,2020-05-25,200.0,Opel,12,800.0,professionnel,actif
CTR_002559,INS_003858,Tous risques,2022-06-06,249.6,Nissan,14,3200.0,professionnel,actif
CTR_002560,INS_003860,Tiers + vol/incendie,2023-08-27,386.4,Tesla,14,9600.0,mixte,actif
CTR_002561,INS_003861,Tous risques,2023-06-05,630.0,Ford,1,10500.0,personnel,actif
CTR_002562,INS_003863,Tiers + vol/incendie,2026-01-21,200.0,Volkswagen,20,3200.0,personnel,suspendu
CTR_002563,INS_003865,Tous risques,2024-07-06,200.0,Volkswagen,14,800.0,mixte,actif
CTR_002564,INS_003866,Tous risques + assistance,2022-09-14,427.5,Skoda,10,5700.0,personnel,actif
CTR_002565,INS_003869,Tiers étendu,2024-05-14,405.0,Renault,6,9000.0,personnel,actif
CTR_002566,INS_003870,Tiers étendu,2021-12-17,602.55,Opel,12,10300.0,professionnel,actif
CTR_002567,INS_003870,Tiers + vol/incendie,2025-09-19,591.5,Audi,6,16900.0,personnel,actif
CTR_002568,INS_003871,Tiers + vol/incendie,2024-06-29,728.53,Fiat,2,18100.0,mixte,actif
CTR_002569,INS_003871,Tous risques,2021-08-15,873.6,Skoda,8,11200.0,professionnel,actif
CTR_002570,INS_003874,Tous risques,2024-07-24,924.6,Nissan,4,13400.0,mixte,résilié
CTR_002571,INS_003875,Tiers étendu,2026-03-19,200.0,Opel,5,2300.0,personnel,actif
CTR_002572,INS_003876,Tous risques,2022-08-09,200.0,BMW,11,3200.0,personnel,actif
CTR_002573,INS_003877,Tiers + vol/incendie,2025-09-20,472.5,Ford,6,13500.0,personnel,actif
CTR_002574,INS_003879,Tous risques,2026-04-18,200.0,Hyundai,18,2900.0,personnel,actif
CTR_002575,INS_003880,Tiers étendu,2023-11-06,625.5,BMW,4,13900.0,personnel,actif
CTR_002576,INS_003883,Tiers étendu,2022-05-12,473.85,Citroën,7,8100.0,professionnel,actif
CTR_002577,INS_003887,Tiers + vol/incendie,2025-09-10,336.0,Toyota,2,9600.0,personnel,suspendu
CTR_002578,INS_003887,Tous risques + assistance,2026-05-07,1635.0,Audi,5,21800.0,personnel,actif
CTR_002579,INS_003889,Tous risques,2022-01-24,258.0,Volkswagen,15,4300.0,personnel,résilié
CTR_002580,INS_003890,Tous risques,2024-12-13,864.0,Volvo,6,14400.0,personnel,actif
CTR_002581,INS_003891,Tous risques,2020-06-30,642.0,BMW,3,10700.0,personnel,actif
CTR_002582,INS_003891,Tous risques,2022-05-29,1194.0,Skoda,8,19900.0,personnel,actif
CTR_002583,INS_003893,Tiers + vol/incendie,2022-11-07,224.0,Jeep,9,6400.0,personnel,actif
CTR_002584,INS_003895,Tiers étendu,2025-07-15,200.0,Kia,15,2900.0,personnel,actif
CTR_002585,INS_003897,Au tiers,2023-11-09,200.0,Peugeot,10,3700.0,personnel,actif
CTR_002586,INS_003898,Tiers étendu,2026-01-31,703.8,Renault,5,13600.0,mixte,actif
CTR_002587,INS_003899,Tous risques,2023-04-21,397.8,Skoda,18,5100.0,professionnel,actif
CTR_002588,INS_003901,Tous risques + assistance,2022-04-06,1260.0,Seat,3,16800.0,personnel,actif
CTR_002589,INS_003902,Tiers étendu,2021-03-18,346.5,Skoda,9,7700.0,personnel,actif
CTR_002590,INS_003903,Tous risques,2024-08-31,540.0,Kia,12,9000.0,personnel,actif
CTR_002591,INS_003904,Au tiers,2025-10-20,200.0,Citroën,13,2400.0,personnel,actif
CTR_002592,INS_003904,Tous risques,2025-10-20,378.0,Hyundai,12,6300.0,personnel,actif
CTR_002593,INS_003906,Tiers étendu,2025-03-02,760.5,Peugeot,4,16900.0,personnel,actif
CTR_002594,INS_003908,Tiers étendu,2023-01-02,265.5,Citroën,9,5900.0,personnel,actif
CTR_002595,INS_003910,Tous risques,2023-03-24,200.0,Tesla,20,2000.0,personnel,actif
CTR_002596,INS_003912,Au tiers,2024-08-12,200.0,Seat,15,6800.0,personnel,actif
CTR_002597,INS_003914,Tiers étendu,2023-12-03,1304.55,Volvo,1,22300.0,professionnel,actif
CTR_002598,INS_003916,Tous risques,2025-10-16,200.0,Seat,5,800.0,personnel,actif
CTR_002599,INS_003917,Tiers étendu,2025-03-16,1611.0,Mercedes,2,35800.0,personnel,actif
CTR_002600,INS_003918,Tous risques,2021-02-21,1745.7,Dacia,1,25300.0,mixte,actif
CTR_002601,INS_003919,Tous risques,2026-02-24,1284.0,Dacia,3,21400.0,personnel,actif
CTR_002602,INS_003921,Tous risques + assistance,2025-06-18,1023.75,Opel,9,10500.0,professionnel,actif
CTR_002603,INS_003923,Tous risques,2022-05-18,504.0,Skoda,6,8400.0,personnel,suspendu
CTR_002604,INS_003924,Tous risques + assistance,2026-04-11,2700.75,Volkswagen,3,27700.0,professionnel,actif
CTR_002605,INS_003926,Tous risques + assistance,2024-06-28,435.0,Volkswagen,12,5800.0,personnel,actif
CTR_002606,INS_003927,Tous risques + assistance,2021-11-03,663.0,Audi,4,6800.0,professionnel,actif
CTR_002607,INS_003928,Tiers étendu,2022-05-04,756.0,Peugeot,5,16800.0,personnel,actif
CTR_002608,INS_003931,Tiers étendu,2024-08-18,306.0,Hyundai,4,6800.0,personnel,actif
CTR_002609,INS_003932,Tiers + vol/incendie,2023-05-04,200.0,Hyundai,2,4600.0,personnel,actif
CTR_002610,INS_003933,Tous risques,2024-11-11,204.0,Opel,14,3400.0,personnel,actif
CTR_002611,INS_003935,Tiers étendu,2024-12-05,900.45,Tesla,3,17400.0,mixte,actif
CTR_002612,INS_003936,Tiers étendu,2025-08-23,940.5,Jeep,4,20900.0,personnel,actif
CTR_002613,INS_003936,Tiers + vol/incendie,2022-03-15,237.48,Audi,2,5900.0,mixte,actif
CTR_002614,INS_003937,Tiers étendu,2026-05-09,200.0,Toyota,19,3400.0,personnel,actif
CTR_002615,INS_003938,Tous risques,2020-10-28,1115.4,Jeep,7,14300.0,professionnel,actif
CTR_002616,INS_003939,Tiers étendu,2022-11-12,747.0,Volvo,5,16600.0,personnel,actif
CTR_002617,INS_003941,Tiers étendu,2024-12-06,846.0,Seat,1,18800.0,personnel,actif
CTR_002618,INS_003943,Au tiers,2023-07-02,232.5,BMW,6,9300.0,personnel,actif
CTR_002619,INS_003947,Tiers étendu,2022-02-13,380.25,Dacia,13,6500.0,professionnel,actif
CTR_002620,INS_003948,Au tiers,2021-11-11,335.0,Citroën,0,13400.0,personnel,actif
CTR_002621,INS_003950,Tous risques,2024-11-20,492.0,Dacia,5,8200.0,personnel,actif
CTR_002622,INS_003951,Tous risques,2025-07-21,1926.6,Hyundai,2,24700.0,professionnel,actif
CTR_002623,INS_003953,Tous risques,2025-08-09,240.0,Renault,14,4000.0,personnel,actif
CTR_002624,INS_003954,Tiers étendu,2024-06-03,1070.55,Tesla,9,18300.0,professionnel,actif
CTR_002625,INS_003955,Au tiers,2021-07-28,200.0,Volkswagen,5,2500.0,mixte,actif
CTR_002626,INS_003957,Au tiers,2023-06-21,382.5,Seat,9,15300.0,personnel,actif
CTR_002627,INS_003958,Tous risques,2021-09-20,810.0,Citroën,3,13500.0,personnel,actif
CTR_002628,INS_003962,Tiers étendu,2024-09-18,725.4,Audi,4,12400.0,professionnel,actif
CTR_002629,INS_003963,Tiers étendu,2020-11-26,200.0,BMW,15,2700.0,personnel,actif
CTR_002630,INS_003965,Tiers étendu,2025-01-05,200.0,Audi,2,800.0,mixte,actif
CTR_002631,INS_003966,Tous risques,2025-06-30,1272.0,Fiat,3,21200.0,personnel,actif
CTR_002632,INS_003968,Tous risques + assistance,2021-03-30,200.0,Nissan,15,800.0,personnel,actif
CTR_002633,INS_003970,Tous risques,2023-09-10,1193.4,Opel,3,15300.0,professionnel,actif
CTR_002634,INS_003971,Au tiers,2022-08-29,200.0,Volkswagen,5,4400.0,mixte,actif
CTR_002635,INS_003973,Tous risques,2022-05-25,200.0,BMW,8,1700.0,personnel,actif
CTR_002636,INS_003975,Tous risques + assistance,2026-03-13,742.5,Volvo,9,9900.0,personnel,actif
CTR_002637,INS_003976,Tous risques + assistance,2024-01-22,630.0,Nissan,9,8400.0,personnel,résilié
CTR_002638,INS_003977,Tous risques + assistance,2021-08-24,200.0,BMW,4,800.0,personnel,actif
CTR_002639,INS_003979,Au tiers,2024-12-13,445.25,Skoda,3,13700.0,professionnel,actif
CTR_002640,INS_003980,Tous risques,2024-04-02,678.0,Citroën,0,11300.0,personnel,actif
CTR_002641,INS_003982,Tous risques,2023-06-02,654.0,Mercedes,7,10900.0,personnel,actif
CTR_002642,INS_003982,Tiers étendu,2022-08-11,819.0,Kia,5,18200.0,personnel,actif
CTR_002643,INS_003983,Au tiers,2025-11-01,307.5,Mercedes,4,12300.0,personnel,actif
CTR_002644,INS_003983,Tous risques,2025-10-26,920.4,Citroën,5,11800.0,professionnel,actif
CTR_002645,INS_003986,Tous risques,2023-05-02,200.0,Fiat,17,800.0,personnel,actif
CTR_002646,INS_003986,Tiers + vol/incendie,2022-07-01,200.0,Peugeot,9,800.0,personnel,actif
CTR_002647,INS_003987,Tiers étendu,2022-08-26,603.0,Toyota,1,13400.0,personnel,actif
CTR_002648,INS_003989,Tous risques,2023-03-31,200.0,Audi,13,2100.0,personnel,actif
CTR_002649,INS_003991,Tous risques,2025-09-29,834.0,BMW,6,13900.0,personnel,actif
CTR_002650,INS_003992,Au tiers,2022-09-20,382.5,Skoda,2,15300.0,personnel,actif
CTR_002651,INS_003993,Tiers étendu,2022-11-20,247.5,Toyota,10,5500.0,personnel,actif
CTR_002652,INS_003993,Au tiers,2020-09-15,200.0,Renault,8,5700.0,mixte,actif
CTR_002653,INS_003994,Tous risques + assistance,2021-07-24,1069.5,Hyundai,8,12400.0,mixte,actif
CTR_002654,INS_003995,Tous risques,2022-12-06,1242.0,Toyota,2,20700.0,personnel,actif
CTR_002655,INS_003996,Tiers étendu,2021-12-01,639.0,Skoda,1,14200.0,personnel,résilié
CTR_002656,INS_003996,Tous risques,2024-06-22,669.3,Ford,6,9700.0,mixte,actif
CTR_002657,INS_003997,Au tiers,2021-08-30,200.0,Toyota,8,2700.0,personnel,actif
CTR_002658,INS_003999,Tiers étendu,2023-12-19,200.0,Audi,2,4100.0,personnel,actif
CTR_002659,INS_004000,Tous risques + assistance,2022-10-24,735.0,Fiat,6,9800.0,personnel,actif
CTR_002660,INS_004002,Au tiers,2025-01-29,200.0,Fiat,2,4400.0,personnel,actif
CTR_002661,INS_004004,Tiers étendu,2022-08-30,823.5,Seat,12,18300.0,personnel,actif
CTR_002662,INS_004006,Au tiers,2024-10-29,331.5,Tesla,7,10200.0,professionnel,actif
CTR_002663,INS_004006,Tous risques,2021-11-11,348.0,Dacia,12,5800.0,personnel,actif
CTR_002664,INS_004007,Tous risques,2021-01-09,1050.0,Hyundai,5,17500.0,personnel,actif
CTR_002665,INS_004011,Tiers étendu,2020-10-29,200.0,Jeep,10,3500.0,personnel,actif
CTR_002666,INS_004012,Tiers étendu,2026-03-04,954.0,Renault,5,21200.0,personnel,suspendu
CTR_002667,INS_004014,Au tiers,2021-07-28,368.0,Kia,3,12800.0,mixte,actif
CTR_002668,INS_004015,Tiers étendu,2022-08-15,754.65,Jeep,3,12900.0,professionnel,actif
CTR_002669,INS_004016,Tous risques,2024-06-22,900.0,Mercedes,9,15000.0,personnel,actif
CTR_002670,INS_004017,Au tiers,2020-12-05,200.0,Skoda,9,6900.0,personnel,actif
CTR_002671,INS_004019,Au tiers,2024-09-05,341.25,Audi,10,10500.0,professionnel,actif
CTR_002672,INS_004021,Tous risques,2024-11-07,690.0,Dacia,13,11500.0,personnel,actif
CTR_002673,INS_004023,Au tiers,2020-09-06,247.5,Volvo,5,9900.0,personnel,résilié
CTR_002674,INS_004024,Tiers étendu,2025-09-10,1098.0,Audi,8,24400.0,personnel,actif
CTR_002675,INS_004025,Tous risques + assistance,2025-06-04,224.25,BMW,10,2300.0,professionnel,actif
CTR_002676,INS_004026,Tous risques,2025-09-17,816.0,Kia,7,13600.0,personnel,actif
CTR_002677,INS_004029,Tiers + vol/incendie,2022-03-16,357.0,Volkswagen,11,10200.0,personnel,actif
CTR_002678,INS_004030,Tiers étendu,2025-08-05,567.0,Volvo,2,12600.0,personnel,actif
CTR_002679,INS_004030,Tiers étendu,2023-03-01,594.0,Citroën,8,13200.0,personnel,actif
CTR_002680,INS_004030,Tous risques + assistance,2025-09-17,210.0,Opel,1,2800.0,personnel,actif
CTR_002681,INS_004033,Tiers étendu,2021-06-08,364.5,Fiat,5,8100.0,personnel,actif
CTR_002682,INS_004033,Tous risques,2022-11-16,948.0,Hyundai,5,15800.0,personnel,actif
CTR_002683,INS_004035,Tiers étendu,2021-03-18,643.5,Dacia,2,14300.0,personnel,actif
CTR_002684,INS_004036,Tous risques,2021-11-12,804.0,BMW,3,13400.0,personnel,actif
CTR_002685,INS_004037,Tiers étendu,2022-10-01,631.8,Mercedes,2,10800.0,professionnel,actif
CTR_002686,INS_004038,Tous risques + assistance,2023-08-17,351.0,Opel,3,3600.0,professionnel,actif
CTR_002687,INS_004039,Tous risques,2024-07-29,1044.0,Opel,3,17400.0,personnel,actif
CTR_002688,INS_004040,Tiers étendu,2023-06-15,423.0,Kia,2,9400.0,personnel,suspendu
CTR_002689,INS_004041,Tiers étendu,2025-10-21,200.0,Fiat,13,800.0,personnel,actif
CTR_002690,INS_004044,Tous risques,2023-09-21,858.0,Peugeot,4,14300.0,personnel,actif
CTR_002691,INS_004045,Tous risques,2025-09-18,462.0,Nissan,6,7700.0,personnel,résilié
CTR_002692,INS_004046,Au tiers,2023-04-30,345.0,Jeep,5,13800.0,personnel,actif
CTR_002693,INS_004047,Tous risques,2023-05-16,1170.0,BMW,2,19500.0,personnel,actif
CTR_002694,INS_004048,Tiers étendu,2025-02-04,265.5,Nissan,6,5900.0,personnel,actif
CTR_002695,INS_004049,Tiers + vol/incendie,2026-03-11,200.0,Toyota,6,800.0,professionnel,actif
CTR_002696,INS_004050,Au tiers,2025-07-19,200.0,Audi,15,800.0,personnel,actif
CTR_002697,INS_004052,Au tiers,2024-01-28,260.0,Tesla,1,10400.0,personnel,résilié
CTR_002698,INS_004054,Au tiers,2024-07-01,604.5,Toyota,5,18600.0,professionnel,actif
CTR_002699,INS_004056,Tiers étendu,2024-04-18,222.52,Skoda,17,4300.0,mixte,actif
CTR_002700,INS_004058,Tiers + vol/incendie,2026-01-15,764.4,Jeep,8,16800.0,professionnel,actif
CTR_002701,INS_004062,Au tiers,2025-06-06,355.0,Audi,9,14200.0,personnel,actif
CTR_002702,INS_004063,Tiers étendu,2024-09-02,945.0,Ford,6,21000.0,personnel,actif
CTR_002703,INS_004065,Tous risques,2021-03-24,726.0,Fiat,2,12100.0,personnel,actif
CTR_002704,INS_004068,Au tiers,2022-07-09,200.0,Kia,10,1500.0,personnel,actif
CTR_002705,INS_004069,Tous risques,2021-07-15,1500.0,Seat,1,25000.0,personnel,actif
CTR_002706,INS_004070,Tous risques,2024-11-23,358.8,Citroën,20,4600.0,professionnel,résilié
CTR_002707,INS_004071,Tous risques,2025-02-12,414.0,Kia,11,6900.0,personnel,actif
CTR_002708,INS_004072,Tous risques,2025-08-31,450.0,Kia,12,7500.0,personnel,actif
CTR_002709,INS_004073,Tiers + vol/incendie,2025-08-11,200.0,Citroën,5,3700.0,personnel,actif
CTR_002710,INS_004074,Tous risques,2026-03-03,200.0,Jeep,4,2200.0,mixte,actif
CTR_002711,INS_004075,Au tiers,2025-02-05,200.0,Renault,5,800.0,personnel,actif
CTR_002712,INS_004076,Tiers + vol/incendie,2023-04-03,329.0,Nissan,6,9400.0,personnel,résilié
CTR_002713,INS_004078,Tiers + vol/incendie,2023-03-11,609.0,Renault,1,17400.0,personnel,actif
CTR_002714,INS_004079,Au tiers,2023-09-28,292.5,Fiat,7,11700.0,personnel,actif
CTR_002715,INS_004083,Tiers étendu,2022-01-31,200.0,Volkswagen,8,1400.0,professionnel,suspendu
CTR_002716,INS_004086,Au tiers,2021-12-26,201.5,Renault,2,6200.0,professionnel,actif
CTR_002717,INS_004088,Tous risques,2021-04-19,690.0,BMW,6,11500.0,personnel,actif
CTR_002718,INS_004089,Tous risques,2026-02-22,200.0,Mercedes,5,2100.0,personnel,actif
CTR_002719,INS_004090,Tous risques,2023-04-11,702.0,Audi,3,11700.0,personnel,actif
CTR_002720,INS_004091,Au tiers,2023-03-14,422.5,Opel,8,16900.0,personnel,actif
CTR_002721,INS_004094,Tous risques,2020-11-17,200.0,Volkswagen,3,800.0,mixte,actif
CTR_002722,INS_004094,Tiers + vol/incendie,2023-12-23,273.0,Toyota,6,7800.0,personnel,actif
CTR_002723,INS_004095,Tiers + vol/incendie,2022-07-02,542.5,Tesla,4,15500.0,personnel,actif
CTR_002724,INS_004098,Au tiers,2022-03-09,494.0,Toyota,7,15200.0,professionnel,actif
CTR_002725,INS_004099,Tiers étendu,2020-11-07,805.5,Kia,3,17900.0,personnel,actif
CTR_002726,INS_004100,Tiers + vol/incendie,2024-12-02,414.05,Opel,10,9100.0,professionnel,actif
CTR_002727,INS_004101,Tous risques,2024-12-29,516.0,Mercedes,8,8600.0,personnel,actif
CTR_002728,INS_004105,Au tiers,2024-04-21,370.5,Toyota,13,11400.0,professionnel,actif
CTR_002729,INS_004106,Tous risques,2021-08-23,786.0,Fiat,13,13100.0,personnel,actif
CTR_002730,INS_004108,Tous risques,2024-02-16,694.2,BMW,5,8900.0,professionnel,suspendu
CTR_002731,INS_004109,Tous risques + assistance,2020-09-29,1102.5,Tesla,5,14700.0,personnel,actif
CTR_002732,INS_004110,Tous risques,2020-08-03,624.0,Toyota,12,8000.0,professionnel,actif
CTR_002733,INS_004111,Tous risques + assistance,2024-09-13,622.5,Tesla,6,8300.0,personnel,actif
CTR_002734,INS_004112,Tiers + vol/incendie,2023-10-28,800.98,Nissan,2,19900.0,mixte,résilié
CTR_002735,INS_004113,Tiers étendu,2022-01-23,981.0,Skoda,1,21800.0,personnel,actif
CTR_002736,INS_004114,Tous risques,2020-08-06,200.0,Citroën,11,800.0,professionnel,actif
CTR_002737,INS_004115,Tous risques + assistance,2022-11-07,1491.75,Jeep,5,15300.0,professionnel,actif
CTR_002738,INS_004116,Tiers étendu,2022-10-14,274.5,Hyundai,4,6100.0,personnel,actif
CTR_002739,INS_004117,Tous risques + assistance,2024-10-01,731.25,BMW,16,7500.0,professionnel,actif
CTR_002740,INS_004119,Tiers + vol/incendie,2021-04-18,455.0,Audi,11,13000.0,personnel,actif
CTR_002741,INS_004120,Au tiers,2024-11-11,710.12,Skoda,1,24700.0,mixte,actif
CTR_002742,INS_004121,Tous risques,2024-09-23,834.0,Toyota,8,13900.0,personnel,actif
CTR_002743,INS_004122,Tous risques,2022-06-16,684.0,Skoda,3,11400.0,personnel,actif
CTR_002744,INS_004122,Tous risques,2023-07-20,246.0,Hyundai,0,4100.0,personnel,actif
CTR_002745,INS_004124,Tous risques,2026-02-23,420.0,Peugeot,4,7000.0,personnel,actif
CTR_002746,INS_004125,Tous risques,2022-05-25,200.0,Kia,15,2300.0,personnel,actif
CTR_002747,INS_004126,Tous risques,2024-05-03,594.0,Citroën,2,9900.0,personnel,actif
CTR_002748,INS_004127,Au tiers,2022-08-03,344.5,Seat,14,10600.0,professionnel,actif
CTR_002749,INS_004131,Au tiers,2022-06-13,302.5,Volkswagen,4,12100.0,personnel,actif
CTR_002750,INS_004133,Tiers étendu,2021-06-24,200.0,Skoda,8,800.0,mixte,actif
CTR_002751,INS_004133,Tiers + vol/incendie,2021-08-06,528.5,Audi,3,15100.0,personnel,actif
CTR_002752,INS_004134,Tous risques,2024-06-15,200.0,Nissan,20,2300.0,professionnel,actif
CTR_002753,INS_004135,Tous risques + assistance,2026-01-16,1492.5,Citroën,9,19900.0,personnel,actif
CTR_002754,INS_004136,Tiers + vol/incendie,2022-12-22,784.0,Ford,1,22400.0,personnel,actif
CTR_002755,INS_004137,Tiers + vol/incendie,2020-08-02,430.5,Hyundai,6,12300.0,personnel,actif
CTR_002756,INS_004137,Tous risques + assistance,2024-06-30,555.75,Citroën,11,5700.0,professionnel,actif
CTR_002757,INS_004138,Tous risques,2025-11-20,1062.0,Ford,2,17700.0,personnel,actif
CTR_002758,INS_004144,Au tiers,2024-12-21,591.5,Renault,4,18200.0,professionnel,actif
CTR_002759,INS_004145,Tiers + vol/incendie,2025-07-25,553.0,Seat,7,15800.0,personnel,actif
CTR_002760,INS_004146,Au tiers,2020-08-13,200.0,Audi,2,7300.0,personnel,actif
CTR_002761,INS_004149,Tous risques,2023-03-12,774.0,Renault,7,12900.0,personnel,actif
CTR_002762,INS_004151,Tous risques,2025-07-12,1926.0,Opel,1,32100.0,personnel,actif
CTR_002763,INS_004153,Au tiers,2023-10-27,438.75,Toyota,8,13500.0,professionnel,actif
CTR_002764,INS_004154,Tous risques,2020-11-13,684.0,Jeep,4,11400.0,personnel,actif
CTR_002765,INS_004156,Au tiers,2020-10-03,307.5,Ford,12,12300.0,personnel,actif
CTR_002766,INS_004158,Tiers étendu,2021-11-13,243.0,Volvo,17,5400.0,personnel,actif
CTR_002767,INS_004159,Tous risques,2022-03-30,1182.0,Fiat,3,19700.0,personnel,actif
CTR_002768,INS_004162,Au tiers,2026-05-02,316.25,Volvo,4,11000.0,mixte,actif
CTR_002769,INS_004162,Au tiers,2024-05-22,377.5,Fiat,8,15100.0,personnel,actif
CTR_002770,INS_004164,Tiers étendu,2025-05-05,200.0,Peugeot,13,800.0,mixte,actif
CTR_002771,INS_004165,Au tiers,2020-11-11,527.5,Renault,6,21100.0,personnel,actif
CTR_002772,INS_004166,Tiers + vol/incendie,2023-12-30,591.5,Ford,7,16900.0,personnel,actif
CTR_002773,INS_004167,Tiers étendu,2024-12-26,625.5,Fiat,6,13900.0,personnel,actif
CTR_002774,INS_004170,Tiers + vol/incendie,2023-05-29,819.0,Hyundai,2,23400.0,personnel,actif
CTR_002775,INS_004173,Tous risques,2023-12-12,1440.0,Audi,5,24000.0,personnel,actif
