insured_id,compagnie,incident_type,claim_date,claim_amount,fraud_flag
INS_000694,BNP Paribas Cardif,Collision simple,2026-02-17,200.0,0
INS_004907,AXA,Dommages grêle,2024-05-06,200.0,0
INS_004907,Maif,Collision multi-véhicules,2026-04-03,4000.0,1
INS_004907,Maif,Incendie criminel,2024-03-19,9300.0,1
INS_004486,Maif,Vol à la roulette,2025-03-01,200.0,1
INS_005270,Macif,Inondation / submersion,2025-07-17,3500.0,0
INS_005270,BNP Paribas Cardif,Incendie accidentel,2024-12-22,7600.0,0
INS_005270,Generali,Vol total du véhicule,2024-04-29,200.0,1
INS_005270,Société Générale Assurances,Inondation / submersion,2025-01-03,2200.0,1
INS_005270,AXA,Tentative de vol avec dégradation,2026-01-26,9400.0,0
INS_003795,Allianz,Vol à la roulette,2026-05-18,10100.0,0
INS_003732,AXA,Dommages grêle,2025-12-02,11200.0,1
INS_005190,Maif,Bris de glace,2026-05-15,8100.0,0
INS_003889,Allianz,Incendie accidentel,2024-09-29,3500.0,0
INS_003889,Maif,Vol à la roulette,2023-07-04,1800.0,1
INS_001729,Maif,Collision avec animal,2023-11-10,3300.0,1
INS_001729,Aviva,Incendie accidentel,2024-02-15,10300.0,1
INS_001729,Société Générale Assurances,Collision multi-véhicules,2025-05-29,6300.0,0
INS_001729,Société Générale Assurances,Dommages grêle,2025-12-01,5700.0,0
INS_001729,AXA,Vol à la roulette,2023-11-25,8900.0,0
INS_002366,AXA,Incendie criminel,2025-04-01,200.0,0
INS_002366,Allianz,Inondation / submersion,2025-01-23,6900.0,0
INS_000905,Aviva,Stationnement endommagé,2026-02-10,4700.0,0
INS_005379,Aviva,Collision multi-véhicules,2023-09-02,1100.0,1
INS_003653,BNP Paribas Cardif,Accident corporel seul conducteur,2025-08-07,4200.0,0
INS_003653,Groupama,Vol à la roulette,2025-12-28,7000.0,0
INS_001222,Aviva,Stationnement endommagé,2024-01-10,200.0,0
INS_001704,Generali,Collision avec piéton,2023-11-16,3200.0,0
INS_000324,Aviva,Incendie criminel,2023-06-13,200.0,0
INS_003744,Maif,Accident corporel seul conducteur,2025-12-31,3100.0,0
INS_003744,Groupama,Collision multi-véhicules,2026-03-26,200.0,0
INS_003744,Société Générale Assurances,Dommages grêle,2024-12-19,2000.0,0
INS_003744,Maif,Collision multi-véhicules,2026-05-04,200.0,0
INS_003744,Maif,Collision avec animal,2023-10-11,10400.0,0
INS_001851,Generali,Vol à la roulette,2024-09-21,8300.0,0
INS_001851,AXA,Incendie accidentel,2026-01-06,4300.0,0
INS_001851,Société Générale Assurances,Collision simple,2024-11-02,7800.0,0
INS_001851,Groupama,Incendie criminel,2024-07-25,4300.0,0
INS_002584,Generali,Collision avec piéton,2024-09-05,8800.0,0
INS_002584,Société Générale Assurances,Collision avec piéton,2025-01-08,12700.0,1
INS_002584,Maif,Inondation / submersion,2025-05-22,6100.0,1
INS_002584,Allianz,Collision simple,2024-05-30,4800.0,0
INS_002584,Macif,Inondation / submersion,2024-10-23,200.0,1
INS_004039,Allianz,Collision simple,2024-12-25,7300.0,0
INS_004039,Allianz,Collision avec piéton,2025-08-12,200.0,1
INS_000816,Société Générale Assurances,Collision avec animal,2026-05-05,2800.0,0
INS_000816,Aviva,Bris de glace,2025-07-25,6500.0,1
INS_001737,Generali,Tentative de vol avec dégradation,2023-11-05,3400.0,1
INS_001737,AXA,Incendie accidentel,2024-11-30,200.0,0
INS_001737,Generali,Accident corporel seul conducteur,2026-02-19,1000.0,1
INS_001737,Generali,Accident corporel seul conducteur,2024-09-28,2700.0,0
INS_003197,Macif,Tentative de vol avec dégradation,2024-01-29,5000.0,0
INS_000563,Generali,Stationnement endommagé,2024-03-15,200.0,0
INS_004106,BNP Paribas Cardif,Tentative de vol avec dégradation,2026-04-23,2100.0,0
INS_003643,Allianz,Dommages grêle,2026-04-08,900.0,0
INS_003643,Aviva,Vol à la roulette,2023-06-02,4100.0,0
INS_003643,Allianz,Tentative de vol avec dégradation,2023-12-11,200.0,1
INS_003643,Société Générale Assurances,Inondation / submersion,2025-01-03,9300.0,0
INS_003643,Macif,Inondation / submersion,2025-11-13,200.0,0
INS_003821,Macif,Collision multi-véhicules,2024-03-12,3900.0,0
INS_003821,BNP Paribas Cardif,Vol total du véhicule,2025-04-19,2400.0,0
INS_003821,Groupama,Stationnement endommagé,2025-11-02,6200.0,0
INS_003821,Société Générale Assurances,Collision simple,2025-08-29,2900.0,0
INS_003821,Allianz,Bris de glace,2026-05-02,600.0,1
INS_002082,AXA,Inondation / submersion,2025-04-22,8600.0,1
INS_002082,Groupama,Tentative de vol avec dégradation,2024-07-02,4200.0,0
INS_004734,Société Générale Assurances,Dommages grêle,2024-02-16,7300.0,0
INS_004734,Société Générale Assurances,Collision simple,2026-01-26,5400.0,0
INS_004734,Société Générale Assurances,Vol total du véhicule,2023-12-02,7200.0,0
INS_004075,BNP Paribas Cardif,Collision avec piéton,2026-04-05,3100.0,0
INS_004075,Generali,Inondation / submersion,2023-10-14,9200.0,0
INS_004211,Groupama,Collision multi-véhicules,2025-10-23,6000.0,0
INS_004853,Société Générale Assurances,Collision avec animal,2025-11-30,200.0,1
INS_004853,Groupama,Incendie criminel,2024-11-23,4200.0,0
INS_002948,Société Générale Assurances,Dégradation volontaire,2025-07-16,4000.0,1
INS_001712,Maif,Collision avec piéton,2023-07-05,13300.0,0
INS_005842,Macif,Bris de glace,2024-02-29,9000.0,1
INS_005842,Generali,Bris de glace,2024-01-14,4300.0,0
INS_005842,Generali,Collision avec piéton,2024-12-27,4800.0,0
INS_005842,Allianz,Dégradation volontaire,2025-07-07,200.0,0
INS_001336,Macif,Inondation / submersion,2024-10-21,3200.0,1
INS_002630,Aviva,Collision multi-véhicules,2023-07-31,200.0,1
INS_002630,Allianz,Inondation / submersion,2023-10-10,700.0,0
INS_002630,Maif,Collision multi-véhicules,2024-10-13,200.0,0
INS_002630,Maif,Vol total du véhicule,2025-08-20,10000.0,1
INS_005330,BNP Paribas Cardif,Tentative de vol avec dégradation,2025-05-28,8400.0,1
INS_002612,Allianz,Collision avec piéton,2023-10-11,200.0,1
INS_002612,AXA,Collision avec piéton,2025-01-18,10900.0,0
INS_002612,Aviva,Collision simple,2025-11-05,1200.0,0
INS_002023,Aviva,Collision avec piéton,2025-10-29,5800.0,0
INS_002609,AXA,Inondation / submersion,2026-03-02,6700.0,0
INS_002609,AXA,Incendie accidentel,2023-06-19,2200.0,0
INS_002609,Macif,Bris de glace,2025-07-11,1300.0,1
INS_002609,Groupama,Dégradation volontaire,2025-10-06,10300.0,0
INS_002609,Groupama,Dommages grêle,2023-07-10,4800.0,0
INS_002652,Allianz,Accident corporel seul conducteur,2025-07-30,7400.0,0
INS_002652,Aviva,Tentative de vol avec dégradation,2023-11-09,5600.0,0
INS_004674,Macif,Stationnement endommagé,2024-06-04,200.0,0
INS_002790,Generali,Tentative de vol avec dégradation,2024-04-08,1200.0,0
INS_002790,Generali,Dommages grêle,2024-08-17,2200.0,1
INS_002790,Maif,Vol à la roulette,2025-03-17,8200.0,0
INS_000983,Macif,Incendie accidentel,2025-10-07,3100.0,0
INS_002580,Maif,Stationnement endommagé,2025-06-13,400.0,1
INS_002214,Aviva,Collision avec animal,2026-05-05,4000.0,0
INS_002214,Generali,Incendie criminel,2025-10-14,200.0,0
INS_000864,Groupama,Bris de glace,2026-01-28,2400.0,0
INS_002389,Société Générale Assurances,Collision simple,2026-05-07,1500.0,0
INS_002033,Allianz,Vol à la roulette,2025-05-06,5600.0,1
INS_003449,Aviva,Vol à la roulette,2024-04-11,200.0,0
INS_003449,Allianz,Vol à la roulette,2023-09-16,7700.0,0
INS_000443,Aviva,Vol total du véhicule,2024-10-29,200.0,0
INS_000443,Macif,Dégradation volontaire,2025-01-26,200.0,0
INS_000443,Groupama,Tentative de vol avec dégradation,2025-12-16,1500.0,0
INS_002367,Société Générale Assurances,Tentative de vol avec dégradation,2023-08-09,5000.0,0
INS_001966,Allianz,Dommages grêle,2025-10-06,3800.0,1
INS_005435,Maif,Incendie criminel,2024-08-29,10200.0,0
INS_004040,Aviva,Collision simple,2025-10-01,8400.0,1
INS_004040,Allianz,Incendie accidentel,2024-04-02,4600.0,0
INS_004040,BNP Paribas Cardif,Dégradation volontaire,2026-01-02,4100.0,1
INS_001042,Generali,Dommages grêle,2024-10-11,3700.0,0
INS_001042,Aviva,Collision multi-véhicules,2024-12-24,4300.0,0
INS_002351,Macif,Collision multi-véhicules,2025-12-03,13200.0,0
INS_001928,Groupama,Collision avec piéton,2026-05-11,200.0,0
INS_005872,Generali,Vol total du véhicule,2024-06-05,10100.0,0
INS_005872,Maif,Accident corporel seul conducteur,2025-03-23,10900.0,0
INS_005872,BNP Paribas Cardif,Vol à la roulette,2024-04-15,16400.0,0
INS_005872,AXA,Incendie accidentel,2026-04-18,5600.0,0
INS_004429,Maif,Vol total du véhicule,2024-12-10,2500.0,0
INS_005179,Aviva,Dommages grêle,2026-03-07,15000.0,1
INS_002410,Macif,Incendie accidentel,2024-03-10,10200.0,0
INS_002410,Groupama,Dégradation volontaire,2025-05-30,3600.0,1
INS_004575,Generali,Incendie accidentel,2024-11-23,200.0,0
INS_004575,BNP Paribas Cardif,Collision simple,2024-01-31,12500.0,0
INS_004575,Société Générale Assurances,Stationnement endommagé,2023-12-17,7700.0,0
INS_003313,AXA,Inondation / submersion,2023-12-07,8300.0,0
INS_000267,Generali,Collision avec animal,2025-12-10,9000.0,0
INS_003492,Aviva,Accident corporel seul conducteur,2026-04-17,4600.0,0
INS_002156,Société Générale Assurances,Accident corporel seul conducteur,2023-11-20,11900.0,1
INS_005659,Groupama,Collision avec animal,2025-01-11,6400.0,0
INS_002445,Aviva,Vol à la roulette,2024-05-22,200.0,1
INS_002445,Aviva,Tentative de vol avec dégradation,2024-12-31,200.0,0
INS_002445,Macif,Collision simple,2026-02-25,2500.0,0
INS_002460,Macif,Stationnement endommagé,2024-09-16,15400.0,0
INS_002460,Allianz,Collision avec piéton,2023-06-06,300.0,0
INS_002460,Aviva,Accident corporel seul conducteur,2025-12-11,200.0,1
INS_001264,Société Générale Assurances,Collision multi-véhicules,2026-01-26,4600.0,1
INS_002972,Maif,Collision multi-véhicules,2024-02-12,5300.0,1
INS_000409,Groupama,Inondation / submersion,2025-03-29,200.0,0
INS_000409,Macif,Vol à la roulette,2026-03-21,200.0,0
INS_000409,Macif,Vol total du véhicule,2025-02-22,5800.0,0
INS_000409,Société Générale Assurances,Tentative de vol avec dégradation,2025-03-05,5800.0,0
INS_005529,Generali,Stationnement endommagé,2025-12-03,5400.0,1
INS_005529,Generali,Vol à la roulette,2026-04-10,11500.0,0
INS_005529,Generali,Dommages grêle,2024-08-30,10200.0,0
INS_003127,Société Générale Assurances,Accident corporel seul conducteur,2023-06-29,8000.0,0
INS_004744,Maif,Vol total du véhicule,2024-08-20,3000.0,0
INS_001574,Aviva,Accident corporel seul conducteur,2025-04-22,200.0,1
INS_002034,Société Générale Assurances,Collision multi-véhicules,2025-03-07,3400.0,0
INS_004071,AXA,Stationnement endommagé,2024-01-07,8600.0,0
INS_005764,Macif,Collision simple,2023-08-27,13600.0,1
INS_003980,BNP Paribas Cardif,Dégradation volontaire,2026-03-25,1400.0,0
INS_005146,Maif,Incendie criminel,2023-07-16,9400.0,0
INS_005146,Société Générale Assurances,Vol à la roulette,2025-12-22,1800.0,1
INS_005146,Macif,Dommages grêle,2024-02-18,9000.0,1
INS_005146,Société Générale Assurances,Incendie criminel,2024-12-06,200.0,1
INS_000400,Groupama,Tentative de vol avec dégradation,2025-06-24,5600.0,1
INS_000400,Allianz,Accident corporel seul conducteur,2024-02-14,4500.0,0
INS_000827,Aviva,Inondation / submersion,2026-03-27,3200.0,1
INS_000827,Generali,Inondation / submersion,2024-11-22,200.0,1
INS_002674,Aviva,Incendie criminel,2025-12-31,4000.0,1
INS_002913,Groupama,Collision avec piéton,2024-07-11,2500.0,1
INS_002913,Aviva,Collision avec piéton,2025-01-11,4800.0,0
INS_000138,BNP Paribas Cardif,Dégradation volontaire,2024-02-21,2200.0,0
INS_000138,Macif,Vol total du véhicule,2024-09-02,5800.0,0
INS_004336,AXA,Dégradation volontaire,2025-04-09,5500.0,1
INS_004336,Aviva,Stationnement endommagé,2024-05-11,4000.0,1
INS_005864,Macif,Accident corporel seul conducteur,2026-01-22,2400.0,0
INS_000009,AXA,Collision multi-véhicules,2025-09-21,6400.0,0
INS_005031,Macif,Incendie criminel,2023-08-16,6400.0,0
INS_001656,Allianz,Collision avec animal,2025-01-07,5700.0,1
INS_001656,Groupama,Stationnement endommagé,2023-06-13,10700.0,0
INS_001656,Maif,Collision multi-véhicules,2023-10-01,4900.0,0
INS_004693,Allianz,Accident corporel seul conducteur,2025-11-08,1700.0,1
INS_002784,Groupama,Inondation / submersion,2024-01-07,900.0,0
INS_002784,Generali,Inondation / submersion,2024-03-28,8900.0,0
INS_004265,AXA,Accident corporel seul conducteur,2025-10-27,8000.0,1
INS_004265,Groupama,Inondation / submersion,2024-05-17,5800.0,0
INS_004265,Groupama,Collision multi-véhicules,2024-10-09,8400.0,0
INS_004265,Société Générale Assurances,Collision simple,2023-10-14,1300.0,1
INS_004265,Groupama,Collision simple,2025-05-13,3300.0,0
INS_002362,Macif,Collision avec animal,2024-11-14,5800.0,0
INS_002362,Maif,Collision simple,2024-12-06,11500.0,0
INS_002723,Aviva,Incendie accidentel,2024-10-12,500.0,1
INS_002723,AXA,Collision multi-véhicules,2026-05-23,5800.0,0
INS_002225,Macif,Accident corporel seul conducteur,2026-03-05,3300.0,0
INS_005963,Macif,Collision avec animal,2024-06-29,7000.0,1
INS_005963,Generali,Vol à la roulette,2024-09-09,1300.0,0
INS_005963,Allianz,Tentative de vol avec dégradation,2025-04-05,6700.0,0
INS_000056,Société Générale Assurances,Tentative de vol avec dégradation,2024-10-14,3500.0,0
INS_000056,BNP Paribas Cardif,Vol total du véhicule,2026-02-23,6800.0,0
INS_002627,Groupama,Collision avec piéton,2025-05-26,6500.0,0
INS_002627,Macif,Collision avec animal,2024-04-14,7100.0,0
INS_005366,Société Générale Assurances,Bris de glace,2026-04-12,4800.0,0
INS_003187,Macif,Vol à la roulette,2024-06-02,6600.0,1
INS_005065,Aviva,Dégradation volontaire,2024-06-05,6800.0,1
INS_001958,Société Générale Assurances,Collision avec animal,2025-02-08,2500.0,0
INS_005653,Aviva,Collision avec piéton,2026-04-29,900.0,0
INS_000377,Aviva,Collision simple,2023-06-22,8600.0,0
INS_002083,Macif,Collision avec piéton,2024-06-04,12100.0,0
INS_003884,BNP Paribas Cardif,Incendie criminel,2026-02-01,1900.0,0
INS_003367,AXA,Tentative de vol avec dégradation,2024-02-13,3200.0,1
INS_004116,BNP Paribas Cardif,Collision multi-véhicules,2025-04-14,1500.0,0
INS_000505,Société Générale Assurances,Stationnement endommagé,2023-10-19,8300.0,0
INS_004529,Maif,Dégradation volontaire,2025-07-12,200.0,1
INS_004529,Macif,Collision avec animal,2023-08-24,9300.0,1
INS_002901,Aviva,Collision avec animal,2023-09-28,1200.0,1
INS_003248,BNP Paribas Cardif,Incendie accidentel,2024-12-09,10800.0,0
INS_003248,Generali,Tentative de vol avec dégradation,2026-01-09,7100.0,0
INS_003248,Groupama,Vol total du véhicule,2026-04-08,6700.0,1
INS_003248,Aviva,Dégradation volontaire,2024-04-03,900.0,0
INS_004493,Société Générale Assurances,Collision multi-véhicules,2023-08-15,200.0,1
INS_001929,Aviva,Vol à la roulette,2024-01-26,4200.0,0
INS_001929,Aviva,Stationnement endommagé,2024-06-07,8100.0,0
INS_005167,Maif,Collision avec piéton,2023-11-17,4100.0,1
INS_005167,Allianz,Stationnement endommagé,2024-05-02,6100.0,1
INS_005167,Generali,Collision avec piéton,2025-08-13,3600.0,0
INS_005167,Aviva,Incendie accidentel,2025-05-21,700.0,0
INS_000445,Allianz,Inondation / submersion,2024-07-01,6200.0,0
INS_000445,Macif,Inondation / submersion,2025-10-28,7600.0,0
INS_000445,Groupama,Tentative de vol avec dégradation,2023-08-01,7200.0,0
INS_002912,AXA,Vol total du véhicule,2024-10-03,200.0,1
INS_005299,Macif,Incendie criminel,2025-05-27,9200.0,1
INS_005299,Aviva,Dégradation volontaire,2024-12-26,4300.0,0
INS_005299,Macif,Collision multi-véhicules,2026-04-30,3500.0,0
INS_004308,Aviva,Collision simple,2023-11-21,4800.0,0
INS_001943,Maif,Incendie criminel,2025-09-04,10900.0,0
INS_002265,Groupama,Stationnement endommagé,2024-07-31,11400.0,1
INS_002265,BNP Paribas Cardif,Dommages grêle,2024-05-03,6200.0,0
INS_002265,AXA,Tentative de vol avec dégradation,2026-01-07,6500.0,0
INS_002523,AXA,Dommages grêle,2025-03-24,4400.0,0
INS_000248,Société Générale Assurances,Collision avec animal,2025-07-11,8500.0,0
INS_000248,Aviva,Incendie accidentel,2023-09-04,3200.0,1
INS_000248,Aviva,Dégradation volontaire,2025-11-23,8000.0,0
INS_000248,Groupama,Dégradation volontaire,2024-07-09,4900.0,0
INS_005945,Allianz,Bris de glace,2024-04-13,5600.0,0
INS_005945,BNP Paribas Cardif,Inondation / submersion,2024-04-14,10000.0,0
INS_005945,AXA,Incendie accidentel,2023-11-05,5500.0,0
INS_005945,Maif,Vol à la roulette,2025-10-22,4600.0,0
INS_005945,AXA,Collision avec piéton,2023-07-09,8400.0,0
INS_003751,Allianz,Incendie accidentel,2025-10-26,7600.0,1
INS_002969,Société Générale Assurances,Inondation / submersion,2023-10-21,300.0,0
INS_002969,BNP Paribas Cardif,Collision simple,2025-04-16,3100.0,1
INS_002969,Groupama,Bris de glace,2025-09-10,4000.0,1
INS_002969,AXA,Bris de glace,2026-01-16,200.0,0
INS_002969,BNP Paribas Cardif,Bris de glace,2024-10-14,2600.0,0
INS_004861,Maif,Dommages grêle,2023-06-23,8600.0,0
INS_004861,AXA,Stationnement endommagé,2025-08-03,13900.0,0
INS_004861,Société Générale Assurances,Tentative de vol avec dégradation,2025-01-14,10300.0,0
INS_005598,Groupama,Dégradation volontaire,2024-04-19,200.0,0
INS_005598,BNP Paribas Cardif,Dommages grêle,2023-07-27,7000.0,1
INS_004018,AXA,Collision multi-véhicules,2025-11-12,7200.0,0
INS_000434,Generali,Dégradation volontaire,2024-06-26,4500.0,0
INS_001020,Maif,Vol à la roulette,2025-12-21,200.0,0
INS_001020,Allianz,Dommages grêle,2023-11-30,6800.0,1
INS_002261,BNP Paribas Cardif,Collision simple,2026-03-18,9400.0,1
INS_001454,Société Générale Assurances,Tentative de vol avec dégradation,2025-10-03,4800.0,0
INS_005436,Maif,Tentative de vol avec dégradation,2025-08-11,3200.0,1
INS_000169,Macif,Vol total du véhicule,2024-04-01,1100.0,0
INS_001969,Macif,Incendie accidentel,2026-05-16,5400.0,0
INS_001649,Macif,Vol total du véhicule,2023-06-05,11200.0,0
INS_003505,BNP Paribas Cardif,Vol total du véhicule,2025-07-03,4000.0,0
INS_003505,Maif,Tentative de vol avec dégradation,2025-02-22,10600.0,0
INS_003505,Société Générale Assurances,Dégradation volontaire,2026-05-24,1400.0,0
INS_005367,Allianz,Bris de glace,2024-09-15,1100.0,0
INS_005367,Société Générale Assurances,Vol total du véhicule,2024-04-07,10500.0,1
INS_005309,Groupama,Incendie accidentel,2025-11-26,4900.0,0
INS_003120,Aviva,Stationnement endommagé,2025-10-03,200.0,1
INS_003120,Aviva,Collision simple,2025-02-15,8200.0,1
INS_004456,Aviva,Incendie accidentel,2023-09-01,200.0,0
INS_004456,Allianz,Collision multi-véhicules,2025-10-15,13000.0,0
INS_004456,AXA,Vol à la roulette,2023-08-31,3300.0,1
INS_004456,Société Générale Assurances,Inondation / submersion,2025-01-19,8400.0,1
INS_001843,AXA,Incendie criminel,2023-07-07,4200.0,0
INS_001843,BNP Paribas Cardif,Dégradation volontaire,2025-07-21,5600.0,0
INS_001843,Groupama,Inondation / submersion,2025-05-18,13100.0,1
INS_001843,Société Générale Assurances,Tentative de vol avec dégradation,2024-06-16,11300.0,1
INS_001843,Maif,Stationnement endommagé,2025-02-10,5900.0,0
INS_002451,Maif,Dégradation volontaire,2025-02-22,5200.0,0
INS_002451,Maif,Incendie criminel,2023-07-31,200.0,1
INS_002451,BNP Paribas Cardif,Inondation / submersion,2023-06-24,200.0,0
INS_002451,Groupama,Accident corporel seul conducteur,2026-03-04,8700.0,0
INS_002451,Maif,Inondation / submersion,2024-10-31,1300.0,1
INS_000291,Allianz,Incendie criminel,2026-02-19,3000.0,1
INS_000291,Macif,Accident corporel seul conducteur,2023-08-31,8600.0,0
INS_001267,Maif,Incendie accidentel,2025-10-19,200.0,1
INS_000841,Société Générale Assurances,Dégradation volontaire,2025-05-13,6000.0,0
INS_001010,AXA,Collision avec piéton,2026-02-10,5500.0,0
