contract_id,insured_id,role
CTR_002510,INS_003782,souscripteur principal
CTR_002511,INS_003786,souscripteur principal
CTR_002512,INS_003790,souscripteur principal
CTR_002513,INS_003791,souscripteur principal
CTR_002513,INS_000038,conjoint
CTR_002514,INS_003792,souscripteur principal
CTR_002515,INS_003793,souscripteur principal
CTR_002515,INS_004132,enfant
CTR_002516,INS_003794,souscripteur principal
CTR_002517,INS_003796,souscripteur principal
CTR_002518,INS_003797,souscripteur principal
CTR_002519,INS_003799,souscripteur principal
CTR_002520,INS_003799,souscripteur principal
CTR_002520,INS_003519,conjoint
CTR_002521,INS_003801,souscripteur principal
CTR_002521,INS_001077,conjoint
CTR_002522,INS_003802,souscripteur principal
CTR_002523,INS_003803,souscripteur principal
CTR_002523,INS_000051,conjoint
CTR_002524,INS_003806,souscripteur principal
CTR_002525,INS_003807,souscripteur principal
CTR_002526,INS_003808,souscripteur principal
CTR_002527,INS_003811,souscripteur principal
CTR_002528,INS_003813,souscripteur principal
CTR_002529,INS_003813,souscripteur principal
CTR_002529,INS_004312,conducteur secondaire
CTR_002530,INS_003818,souscripteur principal
CTR_002531,INS_003819,souscripteur principal
CTR_002532,INS_003821,souscripteur principal
CTR_002533,INS_003822,souscripteur principal
CTR_002534,INS_003823,souscripteur principal
CTR_002535,INS_003824,souscripteur principal
CTR_002536,INS_003824,souscripteur principal
CTR_002536,INS_003144,conjoint
CTR_002537,INS_003825,souscripteur principal
CTR_002538,INS_003826,souscripteur principal
CTR_002539,INS_003827,souscripteur principal
CTR_002539,INS_005271,conducteur secondaire
CTR_002539,INS_002182,conducteur secondaire
CTR_002540,INS_003828,souscripteur principal
CTR_002540,INS_003769,conjoint
CTR_002541,INS_003829,souscripteur principal
CTR_002542,INS_003830,souscripteur principal
CTR_002542,INS_003136,conducteur secondaire
CTR_002542,INS_001760,enfant
CTR_002543,INS_003833,souscripteur principal
CTR_002543,INS_005080,conjoint
CTR_002544,INS_003833,souscripteur principal
CTR_002545,INS_003835,souscripteur principal
CTR_002545,INS_003371,enfant
CTR_002546,INS_003836,souscripteur principal
CTR_002546,INS_003815,conjoint
CTR_002547,INS_003837,souscripteur principal
CTR_002547,INS_002058,enfant
CTR_002548,INS_003838,souscripteur principal
CTR_002549,INS_003841,souscripteur principal
CTR_002550,INS_003842,souscripteur principal
CTR_002550,INS_002740,enfant
CTR_002551,INS_003845,souscripteur principal
CTR_002551,INS_005970,conjoint
CTR_002551,INS_004601,enfant
CTR_002552,INS_003846,souscripteur principal
CTR_002552,INS_005464,enfant
CTR_002553,INS_003848,souscripteur principal
CTR_002553,INS_000677,conducteur secondaire
CTR_002554,INS_003849,souscripteur principal
CTR_002554,INS_005208,conjoint
CTR_002555,INS_003849,souscripteur principal
CTR_002556,INS_003849,souscripteur principal
CTR_002557,INS_003855,souscripteur principal
CTR_002558,INS_003857,souscripteur principal
CTR_002559,INS_003858,souscripteur principal
CTR_002560,INS_003860,souscripteur principal
CTR_002561,INS_003861,souscripteur principal
CTR_002561,INS_003201,conjoint
CTR_002562,INS_003863,souscripteur principal
CTR_002563,INS_003865,souscripteur principal
CTR_002564,INS_003866,souscripteur principal
CTR_002565,INS_003869,souscripteur principal
CTR_002566,INS_003870,souscripteur principal
CTR_002567,INS_003870,souscripteur principal
CTR_002568,INS_003871,souscripteur principal
CTR_002568,INS_001770,enfant
CTR_002569,INS_003871,souscripteur principal
CTR_002570,INS_003874,souscripteur principal
CTR_002571,INS_003875,souscripteur principal
CTR_002572,INS_003876,souscripteur principal
CTR_002572,INS_001045,conducteur secondaire
CTR_002573,INS_003877,souscripteur principal
CTR_002574,INS_003879,souscripteur principal
CTR_002574,INS_001706,conducteur secondaire
CTR_002575,INS_003880,souscripteur principal
CTR_002576,INS_003883,souscripteur principal
CTR_002577,INS_003887,souscripteur principal
CTR_002577,INS_005572,enfant
CTR_002578,INS_003887,souscripteur principal
CTR_002579,INS_003889,souscripteur principal
CTR_002579,INS_000024,conjoint
CTR_002579,INS_002131,conducteur secondaire
CTR_002580,INS_003890,souscripteur principal
CTR_002581,INS_003891,souscripteur principal
CTR_002582,INS_003891,souscripteur principal
CTR_002582,INS_000245,conjoint
CTR_002583,INS_003893,souscripteur principal
CTR_002584,INS_003895,souscripteur principal
CTR_002584,INS_002677,enfant
CTR_002585,INS_003897,souscripteur principal
CTR_002586,INS_003898,souscripteur principal
CTR_002586,INS_004436,conducteur secondaire
CTR_002587,INS_003899,souscripteur principal
CTR_002588,INS_003901,souscripteur principal
CTR_002589,INS_003902,souscripteur principal
CTR_002590,INS_003903,souscripteur principal
CTR_002591,INS_003904,souscripteur principal
CTR_002592,INS_003904,souscripteur principal
CTR_002592,INS_005671,conjoint
CTR_002593,INS_003906,souscripteur principal
CTR_002594,INS_003908,souscripteur principal
CTR_002595,INS_003910,souscripteur principal
CTR_002596,INS_003912,souscripteur principal
CTR_002597,INS_003914,souscripteur principal
CTR_002598,INS_003916,souscripteur principal
CTR_002599,INS_003917,souscripteur principal
CTR_002599,INS_004813,conjoint
CTR_002600,INS_003918,souscripteur principal
CTR_002600,INS_000337,enfant
CTR_002601,INS_003919,souscripteur principal
CTR_002602,INS_003921,souscripteur principal
CTR_002603,INS_003923,souscripteur principal
CTR_002604,INS_003924,souscripteur principal
CTR_002604,INS_003939,conducteur secondaire
CTR_002605,INS_003926,souscripteur principal
CTR_002606,INS_003927,souscripteur principal
CTR_002607,INS_003928,souscripteur principal
CTR_002608,INS_003931,souscripteur principal
CTR_002609,INS_003932,souscripteur principal
CTR_002610,INS_003933,souscripteur principal
CTR_002611,INS_003935,souscripteur principal
CTR_002612,INS_003936,souscripteur principal
CTR_002612,INS_003604,conducteur secondaire
CTR_002613,INS_003936,souscripteur principal
CTR_002614,INS_003937,souscripteur principal
CTR_002615,INS_003938,souscripteur principal
CTR_002616,INS_003939,souscripteur principal
CTR_002617,INS_003941,souscripteur principal
CTR_002617,INS_002403,conducteur secondaire
CTR_002618,INS_003943,souscripteur principal
CTR_002618,INS_004763,conjoint
CTR_002618,INS_004049,conducteur secondaire
CTR_002619,INS_003947,souscripteur principal
CTR_002620,INS_003948,souscripteur principal
CTR_002621,INS_003950,souscripteur principal
CTR_002622,INS_003951,souscripteur principal
CTR_002622,INS_001069,enfant
CTR_002623,INS_003953,souscripteur principal
CTR_002624,INS_003954,souscripteur principal
CTR_002625,INS_003955,souscripteur principal
CTR_002626,INS_003957,souscripteur principal
CTR_002627,INS_003958,souscripteur principal
CTR_002628,INS_003962,souscripteur principal
CTR_002628,INS_000739,conducteur secondaire
CTR_002629,INS_003963,souscripteur principal
CTR_002630,INS_003965,souscripteur principal
CTR_002631,INS_003966,souscripteur principal
CTR_002631,INS_001432,conjoint
CTR_002632,INS_003968,souscripteur principal
CTR_002633,INS_003970,souscripteur principal
CTR_002634,INS_003971,souscripteur principal
CTR_002635,INS_003973,souscripteur principal
CTR_002636,INS_003975,souscripteur principal
CTR_002637,INS_003976,souscripteur principal
CTR_002638,INS_003977,souscripteur principal
CTR_002638,INS_005990,enfant
CTR_002639,INS_003979,souscripteur principal
CTR_002640,INS_003980,souscripteur principal
CTR_002641,INS_003982,souscripteur principal
CTR_002641,INS_003682,enfant
CTR_002642,INS_003982,souscripteur principal
CTR_002643,INS_003983,souscripteur principal
CTR_002644,INS_003983,souscripteur principal
CTR_002645,INS_003986,souscripteur principal
CTR_002646,INS_003986,souscripteur principal
CTR_002647,INS_003987,souscripteur principal
CTR_002647,INS_001747,conducteur secondaire
CTR_002648,INS_003989,souscripteur principal
CTR_002649,INS_003991,souscripteur principal
CTR_002650,INS_003992,souscripteur principal
CTR_002651,INS_003993,souscripteur principal
CTR_002652,INS_003993,souscripteur principal
CTR_002653,INS_003994,souscripteur principal
CTR_002654,INS_003995,souscripteur principal
CTR_002654,INS_001640,enfant
CTR_002655,INS_003996,souscripteur principal
CTR_002656,INS_003996,souscripteur principal
CTR_002657,INS_003997,souscripteur principal
CTR_002658,INS_003999,souscripteur principal
CTR_002659,INS_004000,souscripteur principal
CTR_002660,INS_004002,souscripteur principal
CTR_002660,INS_003559,conducteur secondaire
CTR_002661,INS_004004,souscripteur principal
CTR_002661,INS_002917,enfant
CTR_002661,INS_001171,conducteur secondaire
CTR_002662,INS_004006,souscripteur principal
CTR_002662,INS_003532,conducteur secondaire
CTR_002663,INS_004006,souscripteur principal
CTR_002664,INS_004007,souscripteur principal
CTR_002664,INS_003182,enfant
CTR_002665,INS_004011,souscripteur principal
CTR_002666,INS_004012,souscripteur principal
CTR_002667,INS_004014,souscripteur principal
CTR_002668,INS_004015,souscripteur principal
CTR_002668,INS_004670,conducteur secondaire
CTR_002669,INS_004016,souscripteur principal
CTR_002670,INS_004017,souscripteur principal
CTR_002671,INS_004019,souscripteur principal
CTR_002672,INS_004021,souscripteur principal
CTR_002673,INS_004023,souscripteur principal
CTR_002674,INS_004024,souscripteur principal
CTR_002675,INS_004025,souscripteur principal
CTR_002676,INS_004026,souscripteur principal
CTR_002677,INS_004029,souscripteur principal
CTR_002678,INS_004030,souscripteur principal
CTR_002678,INS_005684,enfant
CTR_002679,INS_004030,souscripteur principal
CTR_002680,INS_004030,souscripteur principal
CTR_002680,INS_004643,enfant
CTR_002681,INS_004033,souscripteur principal
CTR_002681,INS_001634,conducteur secondaire
CTR_002682,INS_004033,souscripteur principal
CTR_002683,INS_004035,souscripteur principal
CTR_002684,INS_004036,souscripteur principal
CTR_002685,INS_004037,souscripteur principal
CTR_002686,INS_004038,souscripteur principal
CTR_002687,INS_004039,souscripteur principal
CTR_002688,INS_004040,souscripteur principal
CTR_002689,INS_004041,souscripteur principal
CTR_002689,INS_002893,conducteur secondaire
CTR_002690,INS_004044,souscripteur principal
CTR_002690,INS_000356,conducteur secondaire
CTR_002691,INS_004045,souscripteur principal
CTR_002691,INS_004876,enfant
CTR_002692,INS_004046,souscripteur principal
CTR_002693,INS_004047,souscripteur principal
CTR_002694,INS_004048,souscripteur principal
CTR_002695,INS_004049,souscripteur principal
CTR_002695,INS_003123,conjoint
CTR_002696,INS_004050,souscripteur principal
CTR_002697,INS_004052,souscripteur principal
CTR_002698,INS_004054,souscripteur principal
CTR_002699,INS_004056,souscripteur principal
CTR_002700,INS_004058,souscripteur principal
CTR_002701,INS_004062,souscripteur principal
CTR_002702,INS_004063,souscripteur principal
CTR_002702,INS_004856,conducteur secondaire
CTR_002703,INS_004065,souscripteur principal
CTR_002703,INS_000649,enfant
CTR_002704,INS_004068,souscripteur principal
CTR_002705,INS_004069,souscripteur principal
CTR_002706,INS_004070,souscripteur principal
CTR_002707,INS_004071,souscripteur principal
CTR_002708,INS_004072,souscripteur principal
CTR_002708,INS_001382,enfant
CTR_002709,INS_004073,souscripteur principal
CTR_002709,INS_001525,conjoint
CTR_002710,INS_004074,souscripteur principal
CTR_002711,INS_004075,souscripteur principal
CTR_002712,INS_004076,souscripteur principal
CTR_002712,INS_000567,conjoint
CTR_002713,INS_004078,souscripteur principal
CTR_002714,INS_004079,souscripteur principal
CTR_002714,INS_003945,conducteur secondaire
CTR_002715,INS_004083,souscripteur principal
CTR_002716,INS_004086,souscripteur principal
CTR_002717,INS_004088,souscripteur principal
CTR_002718,INS_004089,souscripteur principal
CTR_002718,INS_003322,enfant
CTR_002719,INS_004090,souscripteur principal
CTR_002719,INS_000551,enfant
CTR_002720,INS_004091,souscripteur principal
CTR_002720,INS_002437,enfant
CTR_002721,INS_004094,souscripteur principal
CTR_002722,INS_004094,souscripteur principal
CTR_002723,INS_004095,souscripteur principal
CTR_002724,INS_004098,souscripteur principal
CTR_002725,INS_004099,souscripteur principal
CTR_002726,INS_004100,souscripteur principal
CTR_002727,INS_004101,souscripteur principal
CTR_002728,INS_004105,souscripteur principal
CTR_002728,INS_005711,conducteur secondaire
CTR_002729,INS_004106,souscripteur principal
CTR_002729,INS_001033,conducteur secondaire
CTR_002730,INS_004108,souscripteur principal
CTR_002730,INS_002994,enfant
CTR_002730,INS_001148,conjoint
CTR_002731,INS_004109,souscripteur principal
CTR_002731,INS_001967,conjoint
CTR_002732,INS_004110,souscripteur principal
CTR_002732,INS_001662,conducteur secondaire
CTR_002733,INS_004111,souscripteur principal
CTR_002734,INS_004112,souscripteur principal
CTR_002735,INS_004113,souscripteur principal
CTR_002735,INS_000504,conducteur secondaire
CTR_002736,INS_004114,souscripteur principal
CTR_002737,INS_004115,souscripteur principal
CTR_002738,INS_004116,souscripteur principal
CTR_002738,INS_000669,conducteur secondaire
CTR_002739,INS_004117,souscripteur principal
CTR_002740,INS_004119,souscripteur principal
CTR_002740,INS_000471,enfant
CTR_002741,INS_004120,souscripteur principal
CTR_002742,INS_004121,souscripteur principal
CTR_002742,INS_003237,conjoint
CTR_002743,INS_004122,souscripteur principal
CTR_002743,INS_000547,conjoint
CTR_002744,INS_004122,souscripteur principal
CTR_002745,INS_004124,souscripteur principal
CTR_002746,INS_004125,souscripteur principal
CTR_002746,INS_003727,conjoint
CTR_002747,INS_004126,souscripteur principal
CTR_002748,INS_004127,souscripteur principal
CTR_002749,INS_004131,souscripteur principal
CTR_002750,INS_004133,souscripteur principal
CTR_002750,INS_001715,conducteur secondaire
CTR_002751,INS_004133,souscripteur principal
CTR_002752,INS_004134,souscripteur principal
CTR_002753,INS_004135,souscripteur principal
CTR_002753,INS_002963,enfant
CTR_002754,INS_004136,souscripteur principal
CTR_002755,INS_004137,souscripteur principal
CTR_002756,INS_004137,souscripteur principal
CTR_002757,INS_004138,souscripteur principal
CTR_002758,INS_004144,souscripteur principal
CTR_002759,INS_004145,souscripteur principal
CTR_002759,INS_000030,enfant
CTR_002760,INS_004146,souscripteur principal
CTR_002761,INS_004149,souscripteur principal
CTR_002762,INS_004151,souscripteur principal
CTR_002762,INS_001934,conducteur secondaire
CTR_002763,INS_004153,souscripteur principal
CTR_002764,INS_004154,souscripteur principal
CTR_002764,INS_002802,conducteur secondaire
CTR_002765,INS_004156,souscripteur principal
CTR_002766,INS_004158,souscripteur principal
CTR_002767,INS_004159,souscripteur principal
CTR_002767,INS_002083,conducteur secondaire
CTR_002768,INS_004162,souscripteur principal
CTR_002769,INS_004162,souscripteur principal
CTR_002770,INS_004164,souscripteur principal
CTR_002771,INS_004165,souscripteur principal
CTR_002772,INS_004166,souscripteur principal
CTR_002773,INS_004167,souscripteur principal
CTR_002774,INS_004170,souscripteur principal
CTR_002775,INS_004173,souscripteur principal
CTR_002776,INS_004174,souscripteur principal
CTR_002777,INS_004175,souscripteur principal
CTR_002778,INS_004176,souscripteur principal
CTR_002779,INS_004178,souscripteur principal
CTR_002779,INS_001917,enfant
CTR_002780,INS_004180,souscripteur principal
CTR_002781,INS_004181,souscripteur principal
CTR_002782,INS_004182,souscripteur principal
CTR_002782,INS_001096,conjoint
CTR_002783,INS_004184,souscripteur principal
CTR_002783,INS_003610,enfant
CTR_002784,INS_004186,souscripteur principal
CTR_002784,INS_005976,conducteur secondaire
CTR_002785,INS_004187,souscripteur principal
CTR_002786,INS_004188,souscripteur principal
CTR_002787,INS_004188,souscripteur principal
CTR_002788,INS_004189,souscripteur principal
CTR_002789,INS_004190,souscripteur principal
CTR_002790,INS_004191,souscripteur principal
CTR_002791,INS_004192,souscripteur principal
CTR_002791,INS_003104,enfant
CTR_002792,INS_004195,souscripteur principal
CTR_002793,INS_004200,souscripteur principal
CTR_002794,INS_004202,souscripteur principal
CTR_002794,INS_003470,conducteur secondaire
CTR_002794,INS_003973,conjoint
