claim_id,contract_id,insured_id,incident_type,incident_severity,incident_date,incident_hour,incident_day_of_week,declaration_delay_days,declaration_date,region,vehicle_brand,vehicle_age,contract_type,annual_premium,total_claim_amount,driver_age,months_as_customer,annual_income,profession,witnesses,prior_claims,bodily_injuries,police_report,garage_id,expert_id,garage_sra_certified,expert_certified,is_covered,claims_last_36m_agira,agira_ext_count,blacklisted,incident_description,description_word_count,fraud_reported,fraud_indicators,suspicious_points
CLM_006492,CTR_001786,INS_002685,Collision simple,important,2024-07-21,6,6,14,2024-08-04,Occitanie,Tesla,15,Tous risques,474.0,200.0,48,67,15000.0,sans emploi,0,0,1,Non,GAR_0002,AUCUN,False,True,True,1,0,False,Accrochage en sortie de feu rouge. 0 témoin(s) présent(s).,9,0,[],3.5
CLM_006493,CTR_000253,INS_000384,Accident corporel seul conducteur,mineur,2024-05-05,13,6,1,2024-05-06,Île-de-France,Hyundai,14,Tous risques,343.2,9400.0,37,16,89800.0,chef d'entreprise,1,2,1,Oui,GAR_0050,EXP_013,True,True,True,2,4,False,Sinistre de type Accident corporel seul conducteur survenu à Sanchez. Dommages évalués à 9400€.,14,0,[],3.3
CLM_006494,CTR_003010,INS_004544,Bris de glace,mineur,2022-03-06,11,6,2,2022-03-08,Occitanie,Jeep,10,Au tiers,372.5,600.0,29,36,115300.0,chef d'entreprise,1,0,0,Oui,GAR_0035,AUCUN,True,True,False,5,0,False,Projection de gravillon sur l'autoroute rue Gaillard. Pare-brise fissuré.,9,0,[],3.3
CLM_006495,CTR_001734,INS_002598,Collision simple,grave,2023-07-04,10,1,7,2023-07-11,Île-de-France,Volvo,12,Tous risques,200.0,2500.0,70,22,22500.0,auto-entrepreneur,0,0,0,Oui,GAR_0032,EXP_006,True,True,True,1,0,False,Accrochage en sortie de parking. 0 témoin(s) présent(s).,8,0,[],1.7
CLM_006496,CTR_001330,INS_001983,Collision simple,mineur,2024-05-01,11,2,7,2024-05-08,Nouvelle-Aquitaine,Volkswagen,11,Tiers + vol/incendie,200.0,3200.0,61,48,36900.0,chef d'entreprise,0,0,0,Non,GAR_0009,AUCUN,True,True,False,2,0,False,Accrochage en sortie de parking. 0 témoin(s) présent(s).,8,0,[],3.0
CLM_006497,CTR_002877,INS_004323,Stationnement endommagé,modéré,2024-04-18,12,3,2,2024-04-20,Grand Est,Dacia,7,Tiers + vol/incendie,482.3,600.0,59,7,29100.0,infirmier,0,1,0,Oui,GAR_0014,EXP_002,True,True,False,2,0,False,Sinistre de type Stationnement endommagé survenu à Maillot. Dommages évalués à 600€.,12,1,"['fausse déclaration de tiers', 'sinistre fictif déclaré']",2.0
CLM_006498,CTR_001533,INS_002292,Inondation / submersion,mineur,2022-07-09,9,5,14,2022-07-23,Pays de la Loire,Skoda,5,Tous risques,360.0,8700.0,58,39,8000.0,sans emploi,2,2,0,Non,GAR_0033,EXP_019,False,False,True,1,0,False,Sinistre de type Inondation / submersion survenu à Parentnec. Dommages évalués à 8700€.,13,0,[],3.3
CLM_006499,CTR_000359,INS_000561,Collision multi-véhicules,modéré,2023-04-24,14,0,7,2023-05-01,Grand Est,BMW,0,Tous risques,1559.4,3600.0,47,70,22300.0,ouvrier,1,0,0,Oui,GAR_0032,EXP_007,True,True,True,3,0,False,Sinistre de type Collision multi-véhicules survenu à Guilbert. Dommages évalués à 3600€.,12,0,[],1.0
CLM_006500,CTR_000583,INS_000896,Collision avec animal,important,2024-05-31,11,4,3,2024-06-03,Nouvelle-Aquitaine,Dacia,4,Au tiers,455.0,1900.0,29,17,30700.0,technicien,3,1,0,Non,GAR_0023,EXP_011,True,True,False,2,0,False,Sinistre de type Collision avec animal survenu à Vallée-sur-Mer. Dommages évalués à 1900€.,13,0,[],4.7
CLM_006501,CTR_002195,INS_003292,Vol à la roulette,important,2022-04-16,14,5,2,2022-04-18,Centre-Val de Loire,Volvo,16,Tiers + vol/incendie,297.5,1100.0,31,1,16700.0,étudiant,1,2,1,Oui,GAR_0008,AUCUN,True,True,True,1,0,False,Sinistre de type Vol à la roulette survenu à Letellier. Dommages évalués à 1100€.,14,1,['sinistre antidaté'],3.0
CLM_006502,CTR_000481,INS_000744,Vol à la roulette,grave,2024-03-08,10,4,90,2024-06-06,Nouvelle-Aquitaine,Fiat,14,Tous risques + assistance,240.0,1200.0,68,46,35300.0,auto-entrepreneur,0,0,1,Oui,GAR_0035,EXP_001,True,True,True,3,0,False,Sinistre de type Vol à la roulette survenu à Brunetboeuf. Dommages évalués à 1200€.,14,1,"['gonflement des dommages matériels', 'incendie volontaire']",2.7
CLM_006503,CTR_000539,INS_000829,Vol à la roulette,mineur,2023-07-30,14,6,3,2023-08-02,Île-de-France,Nissan,2,Tiers étendu,497.25,700.0,68,62,34300.0,enseignant,1,1,0,Oui,GAR_0008,EXP_011,True,True,True,2,1,False,Sinistre de type Vol à la roulette survenu à Leleu-sur-Pichon. Dommages évalués à 700€.,14,0,[],0.3
CLM_006504,CTR_000284,INS_000430,Collision multi-véhicules,important,2024-03-01,20,4,7,2024-03-08,Nouvelle-Aquitaine,Audi,15,Tous risques + assistance,442.5,6600.0,36,13,14400.0,étudiant,0,0,1,Oui,GAR_0001,EXP_005,True,True,True,2,0,False,Sinistre de type Collision multi-véhicules survenu à Jean. Dommages évalués à 6600€.,12,0,[],1.7
CLM_006505,CTR_003911,INS_005878,Bris de glace,mineur,2023-09-03,18,6,7,2023-09-10,Nouvelle-Aquitaine,Dacia,9,Tous risques,741.0,700.0,18,47,37600.0,fonctionnaire,1,1,1,Non,GAR_0043,EXP_002,True,True,True,2,3,False,Vitre latérale brisée lors du stationnement.,6,0,[],1.3
CLM_006506,CTR_002162,INS_003242,Collision simple,mineur,2024-09-11,13,2,1,2024-09-12,Pays de la Loire,Opel,3,Tous risques + assistance,1667.25,5700.0,69,59,30600.0,technicien,2,1,1,Oui,GAR_0049,EXP_012,True,True,True,2,0,False,Collision avec un autre véhicule sur la avenue Élisabeth Hamon. Dommages sur le côté gauche.,15,0,[],0.0
CLM_006507,CTR_001114,INS_001665,Inondation / submersion,important,2024-07-18,12,3,30,2024-08-17,Provence-Alpes-Côte d'Azur,Skoda,9,Tous risques + assistance,622.5,4800.0,47,53,24500.0,retraité,2,0,0,Oui,GAR_0003,EXP_014,True,True,True,2,1,False,Sinistre de type Inondation / submersion survenu à Sainte René. Dommages évalués à 4800€.,14,0,[],0.7
CLM_006508,CTR_000237,INS_000363,Stationnement endommagé,mineur,2023-02-27,17,0,2,2023-03-01,Grand Est,Seat,4,Tous risques,1248.0,1500.0,46,42,85500.0,médecin,1,0,0,Non,GAR_0043,EXP_002,True,True,True,1,3,False,Sinistre de type Stationnement endommagé survenu à Bouvetdan. Dommages évalués à 1500€.,12,0,[],1.0
CLM_006509,CTR_001993,INS_002987,Collision multi-véhicules,mineur,2024-06-21,16,4,2,2024-06-23,Pays de la Loire,Toyota,7,Tous risques,558.0,3900.0,59,72,62300.0,chef d'entreprise,0,0,0,Oui,GAR_0010,EXP_013,True,True,True,1,0,False,Sinistre de type Collision multi-véhicules survenu à Marion-sur-Mathieu. Dommages évalués à 3900€.,12,1,"['expert complaisant', 'fausse déclaration de blessé', 'accident provoqué volontairement']",1.0
CLM_006510,CTR_001591,INS_002377,Collision avec animal,grave,2023-03-22,14,2,14,2023-04-05,Nouvelle-Aquitaine,Ford,7,Tous risques,552.0,2700.0,75,26,94600.0,cadre supérieur,1,0,0,Oui,GAR_0016,EXP_003,True,False,True,5,0,False,Sinistre de type Collision avec animal survenu à Gérard. Dommages évalués à 2700€.,13,1,"['accident provoqué volontairement', 'conducteur substitué', 'garage complice (surfacturation)']",2.2
CLM_006511,CTR_001661,INS_002479,Tentative de vol avec dégradation,modéré,2022-12-27,11,1,14,2023-01-10,Auvergne-Rhône-Alpes,Opel,7,Tous risques + assistance,1443.0,900.0,57,32,33100.0,commerçant,1,0,0,Oui,GAR_0040,EXP_005,False,True,True,1,2,False,Sinistre de type Tentative de vol avec dégradation survenu à Leroux-sur-Pinto. Dommages évalués à 900€.,15,1,['vol fictif'],0.5
CLM_006512,CTR_002027,INS_003049,Incendie criminel,grave,2023-06-05,9,0,2,2023-06-07,Provence-Alpes-Côte d'Azur,Fiat,5,Tiers + vol/incendie,327.6,27600.0,56,22,9900.0,sans emploi,2,0,0,Oui,GAR_0031,EXP_006,False,True,True,1,0,False,Vehicule incendié volontairement dans la nuit. PV de police joint.,10,0,[],2.2
CLM_006513,CTR_001023,INS_001544,Bris de glace,important,2023-12-27,5,2,2,2023-12-29,Île-de-France,Peugeot,6,Tous risques,207.0,400.0,26,44,34000.0,auto-entrepreneur,1,0,0,Oui,GAR_0015,AUCUN,True,True,True,1,0,False,Projection de gravillon sur l'autoroute avenue Agathe Maillot. Pare-brise fissuré.,10,0,[],1.2
CLM_006514,CTR_002880,INS_004327,Bris de glace,mineur,2023-10-07,20,5,2,2023-10-09,Bretagne,Opel,4,Tiers + vol/incendie,259.0,200.0,47,34,33700.0,infirmier,0,1,0,Oui,GAR_0019,EXP_012,True,True,True,1,0,False,Projection de gravillon sur l'autoroute rue Brunet. Pare-brise fissuré.,9,0,[],0.3
CLM_006515,CTR_003758,INS_005661,Collision simple,mineur,2024-09-15,11,6,2,2024-09-17,Normandie,Jeep,7,Au tiers,425.0,200.0,36,39,30600.0,chauffeur,0,1,1,Oui,GAR_0011,AUCUN,True,True,False,3,0,False,Collision avec un autre véhicule sur la avenue Torres. Dommages sur le côté arrière.,14,0,[],4.3
CLM_006516,CTR_002334,INS_003518,Collision multi-véhicules,modéré,2024-08-27,9,1,30,2024-09-26,Pays de la Loire,BMW,4,Tous risques,1173.0,13400.0,73,65,8600.0,artisan,1,1,0,Oui,GAR_0031,EXP_003,False,False,True,1,0,False,Sinistre de type Collision multi-véhicules survenu à Mathieu. Dommages évalués à 13400€.,12,0,[],2.0
CLM_006517,CTR_000130,INS_000197,Tentative de vol avec dégradation,grave,2024-11-24,14,6,2,2024-11-26,Centre-Val de Loire,Fiat,2,Tous risques,210.0,3500.0,55,48,26200.0,retraité,2,1,0,Oui,GAR_0020,AUCUN,True,True,True,1,0,False,Sinistre de type Tentative de vol avec dégradation survenu à Noël. Dommages évalués à 3500€.,15,0,[],0.3
CLM_006518,CTR_001197,INS_001780,Collision multi-véhicules,modéré,2022-02-16,14,2,0,2022-02-16,Provence-Alpes-Côte d'Azur,BMW,9,Tous risques + assistance,468.0,13000.0,45,62,30500.0,commercial,0,1,0,Oui,GAR_0025,EXP_011,False,True,True,4,0,False,Sinistre de type Collision multi-véhicules survenu à Leroy. Dommages évalués à 13000€.,12,0,[],2.5
CLM_006519,CTR_002343,INS_003533,Collision multi-véhicules,mineur,2022-09-17,9,5,60,2022-11-16,Bretagne,Dacia,6,Tous risques + assistance,450.0,10900.0,72,9,26600.0,ouvrier,0,4,0,Non,GAR_0038,AUCUN,False,True,True,1,4,False,Sinistre de type Collision multi-véhicules survenu à Lemoine-sur-Barthelemy. Dommages évalués à 10900€.,12,1,"['fausse déclaration de blessé', 'accident provoqué volontairement', 'incendie volontaire']",4.8
CLM_006520,CTR_003750,INS_005651,Bris de glace,modéré,2023-09-27,14,2,7,2023-10-04,Pays de la Loire,Volvo,5,Tous risques + assistance,937.5,900.0,66,19,8700.0,étudiant,1,0,1,Oui,GAR_0047,EXP_010,False,True,True,1,3,False,Vitre latérale brisée lors du stationnement.,6,1,"['vol fictif', 'fausse déclaration de tiers', 'conducteur substitué']",1.5
CLM_006521,CTR_000056,INS_000090,Incendie criminel,modéré,2023-11-08,10,2,2,2023-11-10,Île-de-France,Renault,3,Tiers étendu,697.5,30300.0,52,11,18600.0,chauffeur,0,0,0,Non,GAR_0040,EXP_002,False,True,True,3,1,False,Vehicule incendié volontairement dans la nuit. PV de police joint.,10,0,[],2.5
CLM_006522,CTR_001834,INS_002746,Vol à la roulette,modéré,2023-11-16,20,3,14,2023-11-30,Normandie,Audi,9,Tiers + vol/incendie,521.5,400.0,31,29,27400.0,chauffeur,0,0,0,Oui,GAR_0006,EXP_015,False,True,True,1,2,False,Sinistre de type Vol à la roulette survenu à Rodrigues. Dommages évalués à 400€.,14,0,[],0.5
CLM_006523,CTR_002242,INS_003358,Dommages grêle,mineur,2023-10-13,10,4,1,2023-10-14,Occitanie,Opel,3,Tiers étendu,200.0,800.0,30,56,43300.0,commercial,1,0,0,Oui,GAR_0048,AUCUN,True,True,True,1,0,False,Sinistre de type Dommages grêle survenu à GosselinVille. Dommages évalués à 800€.,12,0,[],0.0
CLM_006524,CTR_003655,INS_005511,Incendie accidentel,mineur,2023-05-20,18,5,1,2023-05-21,Pays de la Loire,Kia,10,Tous risques,498.0,26700.0,62,48,27800.0,retraité,2,1,0,Oui,GAR_0048,EXP_001,True,True,True,1,0,False,"Incendie constaté dans le parking souterrain de 53, chemin Roland Cohen
41799 Lucas-sur-Dos Santos.",14,0,[],1.3
CLM_006525,CTR_003783,INS_005689,Dégradation volontaire,important,2023-11-19,13,6,7,2023-11-26,Île-de-France,Volvo,14,Tiers étendu,301.5,900.0,50,1,16400.0,fonctionnaire,0,3,0,Non,GAR_0017,EXP_005,True,True,True,4,0,False,Sinistre de type Dégradation volontaire survenu à Saint Philippine-les-Bains. Dommages évalués à 900€.,13,0,[],5.0
CLM_006526,CTR_000725,INS_001103,Collision simple,mineur,2023-10-24,10,1,90,2024-01-22,Île-de-France,Dacia,3,Tiers + vol/incendie,493.5,4400.0,52,29,117200.0,médecin,1,4,0,Oui,GAR_0041,EXP_016,True,True,False,1,1,False,Accrochage en sortie de rond-point. 1 témoin(s) présent(s).,8,0,[],3.0
CLM_006527,CTR_001251,INS_001850,Collision multi-véhicules,mineur,2022-08-14,10,6,2,2022-08-16,Pays de la Loire,Hyundai,7,Tous risques,1044.0,10600.0,54,62,24600.0,commercial,1,0,0,Non,GAR_0025,EXP_009,False,True,True,2,2,False,Sinistre de type Collision multi-véhicules survenu à Ledouxdan. Dommages évalués à 10600€.,12,0,[],0.8
CLM_006528,CTR_000899,INS_001363,Collision multi-véhicules,modéré,2023-01-16,7,0,1,2023-01-17,Auvergne-Rhône-Alpes,Fiat,2,Tous risques,492.0,13600.0,21,17,51100.0,cadre supérieur,2,2,1,Oui,GAR_0041,AUCUN,True,True,True,1,0,False,Sinistre de type Collision multi-véhicules survenu à Cohen-la-Forêt. Dommages évalués à 13600€.,12,0,[],1.0
CLM_006529,CTR_000795,INS_001208,Dommages grêle,important,2024-08-26,15,0,60,2024-10-25,Bourgogne-Franche-Comté,Fiat,5,Tiers étendu,269.1,2000.0,47,68,16000.0,étudiant,0,3,1,Oui,GAR_0028,EXP_009,True,True,True,2,0,False,Sinistre de type Dommages grêle survenu à Grégoire. Dommages évalués à 2000€.,12,0,[],2.7
CLM_006530,CTR_001645,INS_002451,Vol total du véhicule,important,2022-08-12,15,4,1,2022-08-13,Normandie,Ford,3,Au tiers,277.5,22300.0,59,54,8900.0,étudiant,2,2,0,Non,GAR_0013,EXP_004,False,False,False,1,5,False,Vehicule volé sur le parking de Boutin à Laroche.,9,1,"['multi-déclaration même sinistre', 'conducteur substitué']",9.7
CLM_006531,CTR_003964,INS_005949,Bris de glace,modéré,2024-10-17,0,3,0,2024-10-17,Auvergne-Rhône-Alpes,Citroën,2,Tous risques,1548.0,200.0,43,55,23900.0,retraité,0,0,1,Non,GAR_0007,AUCUN,True,True,True,1,0,False,Vitre latérale brisée lors du stationnement.,6,0,[],0.5
CLM_006532,CTR_003362,INS_005067,Vol total du véhicule,important,2024-11-28,9,3,3,2024-12-01,Centre-Val de Loire,Toyota,7,Tous risques,1026.0,27800.0,49,48,51900.0,cadre,0,0,0,Non,GAR_0028,EXP_018,True,True,True,3,0,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,1,"['fausse déclaration de blessé', 'expert complaisant']",3.7
CLM_006533,CTR_000512,INS_000785,Dommages grêle,mineur,2023-03-15,15,2,2,2023-03-17,Île-de-France,Skoda,15,Tous risques,200.0,2300.0,62,45,16600.0,sans emploi,1,0,0,Oui,GAR_0004,EXP_017,True,True,True,1,0,False,Sinistre de type Dommages grêle survenu à Fournier-la-Forêt. Dommages évalués à 2300€.,12,0,[],0.0
CLM_006534,CTR_003739,INS_005634,Collision multi-véhicules,mineur,2024-09-23,21,0,7,2024-09-30,Provence-Alpes-Côte d'Azur,Toyota,4,Tous risques + assistance,600.0,9500.0,27,21,27300.0,auto-entrepreneur,2,4,0,Non,GAR_0010,AUCUN,True,True,True,2,0,False,Sinistre de type Collision multi-véhicules survenu à Faure-la-Forêt. Dommages évalués à 9500€.,12,0,[],1.0
CLM_006535,CTR_001649,INS_002456,Tentative de vol avec dégradation,mineur,2023-08-10,7,3,30,2023-09-09,Bretagne,Skoda,16,Tous risques,265.2,700.0,41,52,49600.0,commercial,0,2,0,Oui,GAR_0044,EXP_019,True,False,True,3,3,False,Sinistre de type Tentative de vol avec dégradation survenu à Saint Marthe-les-Bains. Dommages évalués à 700€.,16,1,"['expert complaisant', 'sinistre antidaté', 'garage complice (surfacturation)']",4.5
CLM_006536,CTR_000008,INS_000014,Collision simple,modéré,2022-02-26,9,5,1,2022-02-27,Normandie,Jeep,4,Au tiers,200.0,4900.0,23,46,26400.0,infirmier,0,2,0,Oui,GAR_0027,AUCUN,True,True,False,1,0,False,Collision avec un autre véhicule sur la rue Eugène Torres. Dommages sur le côté droit.,15,1,"['garage complice (surfacturation)', 'multi-déclaration même sinistre']",4.3
CLM_006537,CTR_003015,INS_004556,Dommages grêle,mineur,2024-04-30,15,1,60,2024-06-29,Normandie,BMW,1,Au tiers,365.0,1600.0,68,5,58000.0,chef d'entreprise,3,0,0,Non,GAR_0041,EXP_006,True,True,False,2,0,False,Sinistre de type Dommages grêle survenu à Masson. Dommages évalués à 1600€.,12,1,"['expert complaisant', 'accident provoqué volontairement']",2.0
CLM_006538,CTR_001742,INS_002610,Bris de glace,mineur,2022-09-18,9,6,7,2022-09-25,Occitanie,Kia,4,Au tiers,432.25,800.0,36,56,28000.0,chauffeur,0,2,0,Non,GAR_0006,EXP_001,False,True,False,4,0,False,Vitre latérale brisée lors du stationnement.,6,0,[],4.8
CLM_006539,CTR_003489,INS_005249,Stationnement endommagé,mineur,2023-03-06,9,0,14,2023-03-20,Hauts-de-France,Tesla,10,Au tiers,502.5,1100.0,76,26,50000.0,commercial,0,0,0,Oui,GAR_0031,EXP_013,False,True,False,4,0,False,Sinistre de type Stationnement endommagé survenu à Briand. Dommages évalués à 1100€.,12,0,[],3.5
CLM_006540,CTR_003045,INS_004597,Dommages grêle,modéré,2023-02-21,14,1,2,2023-02-23,Nouvelle-Aquitaine,Mercedes,15,Tous risques,538.2,1000.0,28,11,27500.0,commerçant,1,0,0,Oui,GAR_0024,AUCUN,True,True,True,1,0,False,Sinistre de type Dommages grêle survenu à Colin. Dommages évalués à 1000€.,12,0,[],0.0
CLM_006541,CTR_003761,INS_005664,Dommages grêle,important,2022-05-08,3,6,1,2022-05-09,Île-de-France,Audi,8,Tiers étendu,513.0,1600.0,66,5,33900.0,fonctionnaire,1,1,0,Oui,GAR_0012,AUCUN,True,True,True,1,0,False,Sinistre de type Dommages grêle survenu à Langlois. Dommages évalués à 1600€.,12,0,[],1.5
CLM_006542,CTR_000817,INS_001247,Collision simple,modéré,2023-06-17,20,5,0,2023-06-17,Pays de la Loire,Skoda,0,Tiers étendu,1292.85,6900.0,31,45,33400.0,technicien,2,1,0,Non,GAR_0037,EXP_015,True,True,False,3,0,False,Collision avec un autre véhicule sur la rue de Paul. Dommages sur le côté droit.,15,1,"['gonflement des dommages matériels', 'conducteur substitué']",3.3
CLM_006543,CTR_000256,INS_000388,Stationnement endommagé,modéré,2024-06-23,8,6,2,2024-06-25,Nouvelle-Aquitaine,Audi,11,Tiers + vol/incendie,285.78,1500.0,60,53,51100.0,cadre,0,0,0,Non,GAR_0014,EXP_020,True,True,False,1,0,False,Sinistre de type Stationnement endommagé survenu à Vallée-sur-Guyot. Dommages évalués à 1500€.,12,0,[],2.3
CLM_006544,CTR_003881,INS_005835,Vol total du véhicule,modéré,2024-10-30,14,2,60,2024-12-29,Île-de-France,Skoda,9,Tous risques,372.0,32600.0,69,10,33800.0,artisan,2,1,1,Non,GAR_0007,EXP_013,True,True,True,3,1,False,Vehicule volé sur le parking de Neveu SA à Perriernec.,10,0,[],2.0
CLM_006545,CTR_000716,INS_001093,Dégradation volontaire,grave,2022-01-29,21,5,2,2022-01-31,Île-de-France,Toyota,7,Tous risques,200.0,700.0,24,72,9300.0,étudiant,0,0,1,Oui,GAR_0045,AUCUN,True,True,True,1,1,False,Sinistre de type Dégradation volontaire survenu à Lambertdan. Dommages évalués à 700€.,12,0,[],1.0
CLM_006546,CTR_001481,INS_002196,Stationnement endommagé,mineur,2024-10-07,18,0,2,2024-10-09,Provence-Alpes-Côte d'Azur,Tesla,6,Tiers étendu,643.5,500.0,42,25,64800.0,commerçant,3,1,0,Oui,GAR_0043,EXP_015,True,True,True,1,0,False,Sinistre de type Stationnement endommagé survenu à Sainte Robert. Dommages évalués à 500€.,13,0,[],0.0
CLM_006547,CTR_002262,INS_003389,Bris de glace,important,2024-10-21,0,0,14,2024-11-04,Occitanie,Mercedes,6,Tous risques + assistance,2301.0,200.0,64,36,41300.0,artisan,1,1,0,Oui,GAR_0023,EXP_015,True,True,True,1,0,False,Vitre latérale brisée lors du stationnement.,6,1,"['expert complaisant', 'multi-déclaration même sinistre']",2.2
CLM_006548,CTR_003333,INS_005024,Bris de glace,mineur,2023-11-13,12,0,60,2024-01-12,Île-de-France,Skoda,8,Tous risques,744.0,500.0,31,60,97100.0,cadre supérieur,1,2,0,Oui,GAR_0033,AUCUN,False,True,True,4,1,False,Projection de gravillon sur l'autoroute rue Constance Blanchet. Pare-brise fissuré.,10,0,[],2.5
CLM_006549,CTR_000976,INS_001471,Bris de glace,important,2022-12-22,13,3,14,2023-01-05,Occitanie,Fiat,5,Au tiers,200.0,500.0,37,63,29900.0,infirmier,2,0,0,Non,GAR_0033,EXP_003,False,False,False,2,0,False,Vitre latérale brisée lors du stationnement.,6,0,[],4.7
CLM_006550,CTR_003754,INS_005657,Dommages grêle,mineur,2022-07-09,15,5,7,2022-07-16,Île-de-France,Volvo,7,Au tiers,200.0,2000.0,49,1,34400.0,fonctionnaire,3,0,0,Non,GAR_0005,AUCUN,True,True,False,1,2,False,Sinistre de type Dommages grêle survenu à Roussel-sur-Mer. Dommages évalués à 2000€.,12,1,['sinistre fictif déclaré'],3.3
CLM_006551,CTR_001590,INS_002377,Collision simple,important,2023-08-25,20,4,3,2023-08-28,Nouvelle-Aquitaine,Toyota,7,Tous risques,1242.0,9100.0,75,72,94600.0,cadre supérieur,2,2,0,Non,GAR_0049,EXP_008,True,False,True,6,0,False,Collision avec un autre véhicule sur la boulevard Garcia. Dommages sur le côté avant.,14,0,[],4.2
CLM_006552,CTR_003542,INS_005325,Bris de glace,modéré,2024-05-08,13,2,0,2024-05-08,Bretagne,Volkswagen,2,Au tiers,260.0,200.0,52,1,24400.0,technicien,0,1,0,Non,GAR_0024,EXP_009,True,True,False,1,1,False,Projection de gravillon sur l'autoroute chemin de Renard. Pare-brise fissuré.,10,0,[],3.0
CLM_006553,CTR_003063,INS_004629,Bris de glace,mineur,2024-02-14,16,2,2,2024-02-16,Hauts-de-France,Dacia,15,Tous risques,213.9,800.0,61,5,26100.0,ouvrier,0,0,0,Oui,GAR_0030,EXP_020,True,True,True,1,0,False,Projection de gravillon sur l'autoroute boulevard de Perrot. Pare-brise fissuré.,10,0,[],0.0
CLM_006554,CTR_002942,INS_004436,Vol total du véhicule,important,2024-02-26,14,0,14,2024-03-11,Hauts-de-France,Peugeot,14,Tous risques,503.7,17100.0,73,7,12000.0,étudiant,1,0,1,Oui,GAR_0019,EXP_019,True,False,True,1,0,False,Vehicule volé sur le parking de Guibert à Cordier-sur-Klein.,9,0,[],2.2
